Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_MTCImea_1,_MTCImed_1,_MTCIstd_1,_NDVImea_1,_NDVImed_1,_NDVIstd_1
1305,0.021928768952346,0.020685688592494,0.005173453161448,0.055827383221453,0.052120784297585,0.014643265882365,0.02952202316398,0.028249755501747,0.005917126501541,0.118827467827285,0.114373464137316,0.023108316235174,0.410413744747013,0.407630741596222,0.042105303890406,3.35176456691492,3.376491069793701,0.488955368889754,0.866556810236615,0.867198348045349,0.016691328687669
1306,0.024722224508359,0.02349391579628,0.005945007473274,0.064886385656554,0.061550185084343,0.015948635815371,0.034729168523018,0.033421754837036,0.007230582143406,0.135613307179289,0.131538033485413,0.025213365923988,0.438998808206637,0.436807692050934,0.042720981991922,3.077141727217707,3.084277153015137,0.421796667325495,0.854479295778681,0.855775833129883,0.018423049451641
1307,0.025019102462985,0.023487994447351,0.006116603133599,0.058168213827292,0.053797330707312,0.016219772946167,0.030892113229693,0.029170054942369,0.007260382002671,0.121622120095641,0.116282597184181,0.025220033336907,0.425723718032587,0.421827584505081,0.039307757227876,3.453049664064179,3.497398614883423,0.537191728106926,0.866097354862423,0.869366586208344,0.019625084245194
1308,0.025897954569024,0.024317787960172,0.006395484019878,0.064903550315742,0.061467301100492,0.015505549411403,0.033635775660527,0.031870670616627,0.007995177834664,0.134435986139246,0.130389362573624,0.022931426171967,0.435635333522442,0.434055596590042,0.037992562587433,3.037264285763091,3.048507928848267,0.368764140463688,0.858009789729254,0.861037969589233,0.022723980982608
1309,0.023193180693852,0.021609924733639,0.005933539209925,0.061103198633835,0.056876212358475,0.016678144687141,0.030970426609359,0.029025226831436,0.007830187194451,0.128767926615015,0.123733825981617,0.025389117409071,0.427064023081319,0.423365890979767,0.041091185743333,3.125442067385444,3.141822338104248,0.453731776271958,0.866240687924096,0.869463562965393,0.022373805636241
1310,0.025211483515285,0.023716820403934,0.006340791264154,0.06538888696242,0.061381487175822,0.017608443236235,0.033178956704925,0.03144664503634,0.008156812634367,0.134352155908982,0.1301504150033,0.025422304156796,0.424520795996808,0.423142313957214,0.038788688415594,2.93678978814817,2.929323554039001,0.435004373476921,0.856495889626354,0.859392374753952,0.023615459890408
1311,0.027280589175482,0.025740092620254,0.007072049199536,0.068058951625118,0.064314164221287,0.01697736817017,0.038475719377926,0.036871336400509,0.008555786867688,0.135992608899643,0.132353350520134,0.024573466756371,0.414690249471818,0.412334322929382,0.042859577515051,2.912109631468454,2.904601573944092,0.3674007075414,0.831545679679366,0.832808077335358,0.023513744635268
1312,0.027976518592263,0.027344373986125,0.005595656919326,0.072927408387848,0.07168934494257,0.013540936124664,0.042138284769921,0.041573714464903,0.006578244526317,0.146565573000163,0.145808681845665,0.021226285863802,0.406643576111339,0.406594187021255,0.039360961138261,2.521735137853562,2.50188136100769,0.246348394201118,0.812788871349628,0.812910497188568,0.016563722532651
1401,0.022573534398982,0.022210340946913,0.00400320371853,0.060433261346032,0.058441003784537,0.012886948030418,0.037260083288611,0.036476550623775,0.007089044808167,0.128695724352006,0.125713005661964,0.024650077126019,0.378260550883941,0.381748005747795,0.059703833673541,2.793619811431363,2.758908152580261,0.409505378567969,0.81817009530785,0.824114084243774,0.03829928108254
1402,0.025360688586708,0.024627411738038,0.005411603863012,0.062429557354557,0.05894460901618,0.014368666655836,0.034614568881761,0.034156747162342,0.007225234228927,0.130577256770341,0.128374174237251,0.026416709563375,0.397910983994461,0.418331772089005,0.077948699036379,2.843432320470128,2.8200523853302,0.406444235085075,0.832558567529809,0.849788844585419,0.058954427153238
1403,0.024602934289965,0.023648142814636,0.005298050652157,0.059242781810031,0.054828263819218,0.015180386784786,0.035418436872507,0.034535676240921,0.006650528387771,0.121935025677323,0.116157367825508,0.025306420037076,0.375321841059162,0.373752564191818,0.051797262178513,3.016857239385694,3.042000293731689,0.44772935572597,0.826419569987523,0.831172466278076,0.031726658822262
1404,0.028951742593,0.027782970108092,0.007330001344688,0.067069024269948,0.063090469688177,0.017549036669803,0.038995396750272,0.038484981283545,0.008656137323573,0.132039851984199,0.128148704767227,0.027307503960163,0.384636718897127,0.388313770294189,0.057243002489597,2.781075277160896,2.778936624526978,0.377770546646935,0.814798249258866,0.822802633047104,0.038498483595533
1405,0.024709541660513,0.023507961072028,0.005747576905009,0.06262211405436,0.059516049921513,0.015873933176961,0.033237197837265,0.031717829406261,0.007357098381232,0.129576562827773,0.126339994370937,0.024800126674042,0.402919243630208,0.40183436870575,0.044450649705506,2.901765015287058,2.882111072540283,0.387629680233229,0.848765576601874,0.850537240505219,0.020221355694253
1406,0.026059835388919,0.025031900033355,0.005672774062925,0.061561566855779,0.058339275419712,0.015226550591044,0.034066491200556,0.03284876793623,0.006816498153288,0.125887138296932,0.121810927987099,0.024252044158033,0.398987418183262,0.396377623081207,0.043937876506871,3.048353431855599,3.041408061981201,0.426016283860486,0.843507480763567,0.845249056816101,0.019209379537967
1407,0.024069968683877,0.023629678413272,0.004831525545925,0.06219963308318,0.05767697095871,0.01489030027402,0.035659039049444,0.034763928502798,0.007292961764732,0.124229753434021,0.120161145925522,0.026855528405918,0.36271764845529,0.379589349031448,0.079436026041101,2.754671730269563,2.745698690414429,0.427573881864267,0.81138453950411,0.832415521144867,0.069046308834125
1408,0.027103155160143,0.025861372239888,0.006382828133824,0.06508999048211,0.061627667397261,0.015295012932752,0.041271286110925,0.040074668824673,0.008174472303325,0.128259261174637,0.125800013542175,0.026336693512462,0.355181381079117,0.365771770477295,0.066924478407593,2.654033003602015,2.638340950012207,0.365252567562661,0.787865287865375,0.798547118902206,0.045544963926312
1409,0.025626130355516,0.024864378385246,0.00537370696342,0.057643434754761,0.053911918774247,0.013908985931817,0.034703518149385,0.033794539049268,0.006975784412588,0.115412121021064,0.110418878495693,0.024162114570301,0.365565586629364,0.373537331819534,0.068719746579093,3.168761362380769,3.150417923927307,0.508832019698305,0.821073981774518,0.836891025304794,0.05433192495445
