Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,ndvi_mean,ndvi_media,ndvi_stdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value
1635,0.015712961985064,0.014911122154444,0.005034865995237,0.042765163341578,0.041427025571465,0.011177968230236,0.93869018515796,0.939612805843353,0.011512652749857,0.498177217121588,0.496605455875397,0.052662915147742,0.015966706594084,0.015341851860285,0.004379629774023,0.117032318860997,0.114895366132259,0.022623737404638
1636,0.016054329009809,0.015436080750078,0.00488899878121,0.045111336280184,0.043921951204538,0.011612076533303,0.935997193760089,0.936669558286667,0.010747767645296,0.500672654755606,0.500375658273697,0.052787863744441,0.016766113806799,0.016340942122042,0.004297278352232,0.122160146227452,0.120619270950556,0.023189089673044
1637,0.014590847194396,0.014116641134024,0.004101966324106,0.041341384192188,0.040209472179413,0.009874633934102,0.94071813476272,0.941495358943939,0.010072790413876,0.493388781191836,0.494500517845154,0.050390451332312,0.015233451731454,0.014818460214883,0.003755091570538,0.114077950015031,0.112874194979668,0.019678273126075
1638,0.017363682739887,0.016997383907437,0.005286337226777,0.049115361187043,0.048551637679338,0.012621910747398,0.932634277927764,0.933219492435455,0.011530545450164,0.52565108725407,0.527962446212769,0.057857627285584,0.018535680955382,0.018155328929424,0.004704505470436,0.132767887643894,0.132438406348228,0.025618480983229
1639,0.017421902562787,0.016766102984548,0.005597926818632,0.046294859736899,0.04509337618947,0.012791507101191,0.931792166294213,0.932783126831055,0.012341938112368,0.497541483623036,0.497147291898727,0.057004435289961,0.01781773733569,0.017245672643185,0.004882585817567,0.12396104427837,0.122425213456154,0.025392659642191
1640,0.017025450466207,0.016521796584129,0.004657658867568,0.048086129576131,0.047069244086742,0.011381354100497,0.925796757277511,0.926399052143097,0.011007417481237,0.477707414899002,0.476712197065353,0.053571906046192,0.018553795344775,0.018117066472769,0.004211462522721,0.126070952960694,0.124679565429688,0.022738711529216
1641,0.016909238039296,0.01627198420465,0.005472526832611,0.047695976602341,0.046411648392677,0.013599843918051,0.93511117874024,0.936078608036041,0.012857709912555,0.514622948715573,0.51447606086731,0.054582695997426,0.017527235586843,0.016904126852751,0.005021347868794,0.12852530744884,0.127185583114624,0.026431771300585
1642,0.017116777480124,0.016662164591253,0.004776288215304,0.04907890103767,0.048456417396665,0.011727507550201,0.93352970700522,0.934243023395538,0.010603991280295,0.523058348479388,0.525766998529434,0.05284229297489,0.018166140527885,0.017776750959456,0.004321607489166,0.131659709892782,0.130922742187977,0.023302535709742
1645,0.01405978985946,0.01343498704955,0.004567966927841,0.038991738222743,0.037831062451005,0.01051141020469,0.942532324105582,0.943512320518494,0.010545247189695,0.474187307306217,0.474635004997253,0.057806833241221,0.014205456622364,0.013702631928027,0.003911197933041,0.109053136241848,0.107417609542608,0.021901140312917
1646,0.020378504104028,0.019532638601959,0.006585366812158,0.051642413261367,0.0503302924335,0.013651343127027,0.92513258438614,0.926250994205475,0.013466636313945,0.517544988492935,0.51616907119751,0.057090891410008,0.020418716682854,0.019722707569599,0.005560773643001,0.132528260587798,0.130535930395126,0.026119134159662
1647,0.016325356305938,0.015410014428198,0.005423928707669,0.040409225099058,0.038723960518837,0.010992637911344,0.928849766466841,0.92992377281189,0.012535805656152,0.457741153178853,0.45436754822731,0.057122003594485,0.017068035049469,0.016367707401514,0.004554865874656,0.107950279077322,0.104853041470051,0.022581496852058
