Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
GradientBoostingRegressor(random_state=1),Trapezoid,['Masbasis_2019_Trapz'],['Staur_2019_Trapz'],"['spectral_indices_all', 'weather_features']","[0.17391345 0.0151547  0.01499903 0.00895373 0.02374614 0.00206449
 0.01185291 0.00070062 0.00234689 0.00301908 0.0044208  0.0085646
 0.01617775 0.00444207 0.01403719 0.19320892 0.00884255 0.02081411
 0.36961957 0.00602182 0.00090306 0.00484266 0.00227077 0.01159607
 0.00089509 0.02575566 0.00841059 0.0065766  0.03584909 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",10.608868,0.543597,-0.55674,0.926302,FALSE,40:41.9
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,['Masbasis_2019_Trapz'],['Staur_2019_Trapz'],"['spectral_indices_all', 'weather_features']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",11.264984,2.002397,-0.755251,-0.000002,FALSE,40:43.0
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,['Masbasis_2019_Trapz'],['Staur_2019_Trapz'],"['spectral_indices_all', 'weather_features']",,10.918856,1.042881,-0.649044,0.72875,FALSE,40:44.0
LinearRegression(),Trapezoid,all_mix,all_mix,"['spectral_indices_select', 'weather_features']",,3.632576,3.495233,0.871292,0.882094,TRUE,40:44.7
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,"['spectral_indices_select', 'weather_features']","[0.12561607 0.00146788 0.00221273 0.01381726 0.00452009 0.00637625
 0.00128836 0.00141455 0.01548048 0.00478005 0.01980439 0.00235543
 0.00667305 0.02559395 0.00270039 0.00947032 0.00178683 0.0011305
 0.00448166 0.00266212 0.00824174 0.00193053 0.00626856 0.00274947
 0.00555064 0.00627854 0.         0.00590784 0.0134677  0.01284695
 0.00648775 0.         0.01238169 0.01504688 0.         0.01252588
 0.01065104 0.0262115  0.0121098  0.         0.00091916 0.
 0.00083456 0.01842147 0.         0.         0.00092699 0.
 0.01363527 0.01441509 0.001844   0.00728454 0.00747089 0.00711969
 0.01317152 0.         0.02707637 0.00617893 0.00899341 0.00788909
 0.01998618 0.         0.02037107 0.00067191 0.01837457 0.00203613
 0.01338282 0.00091914 0.01868221 0.00808299 0.00093956 0.
 0.03271755 0.00082492 0.04373278 0.00712573 0.00095397 0.02570535
 0.01917094 0.00157958 0.00412467 0.03193046 0.00278117 0.00530208
 0.01489072 0.         0.00728406 0.         0.01337109 0.01849232
 0.00260141 0.0100059  0.00661314 0.00091563 0.01975492 0.
 0.00241666 0.         0.00549549 0.01360418 0.00102957 0.02779405
 0.00176747 0.00468387 0.0007908  0.02062306]",3.474121,1.273962,0.882459,0.984337,TRUE,40:51.3
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,"['spectral_indices_select', 'weather_features']","[1.17112185e-01 4.41309726e-05 5.59778748e-04 6.43064111e-03
 2.22386786e-03 8.48290979e-03 2.58565887e-04 4.96868402e-05
 6.96609959e-03 1.07654169e-04 1.40205561e-02 6.26637568e-04
 5.65099798e-04 2.87557842e-02 1.14428757e-03 8.67789517e-03
 6.18182446e-04 1.47110364e-05 1.78584277e-03 9.98919318e-04
 4.98950801e-03 1.90017194e-03 2.76550455e-03 1.75312539e-04
 3.23538875e-03 3.55764004e-03 1.20115294e-04 1.44147417e-04
 1.39292147e-03 0.00000000e+00 9.45381627e-04 2.81156415e-04
 1.74907947e-03 2.36632418e-02 1.37461917e-04 2.54651052e-04
 3.68101813e-03 2.75838707e-04 0.00000000e+00 7.01771590e-04
 1.90337526e-02 1.34843117e-02 4.66002502e-05 0.00000000e+00
 1.32218914e-03 0.00000000e+00 9.61474015e-05 4.52938200e-03
 1.02267075e-03 2.45119449e-04 5.45331873e-03 4.97124892e-04
 1.29863366e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.94420016e-05 0.00000000e+00 1.36003431e-03 0.00000000e+00
 3.81673983e-02 0.00000000e+00 9.57007617e-04 1.96987619e-03
 3.52681120e-03 0.00000000e+00 2.31498189e-02 4.05832557e-04
 4.45427710e-02 2.89685663e-04 1.40530089e-03 3.58893032e-04
 5.69867288e-02 0.00000000e+00 5.64692059e-02 8.02018661e-04
 0.00000000e+00 8.90699878e-03 6.78674679e-03 0.00000000e+00
 1.81034902e-02 6.73894555e-02 0.00000000e+00 0.00000000e+00
 8.37415457e-04 0.00000000e+00 6.74131859e-04 0.00000000e+00
 1.07420379e-02 3.25305876e-04 1.43366866e-03 0.00000000e+00
 8.31968586e-02 3.27462812e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.95278107e-04 3.60326518e-02 1.06241203e-01
 2.26184524e-04 2.15279139e-03 0.00000000e+00 6.03848049e-04
 0.00000000e+00 2.59159379e-05]",3.491809,2.51999,0.88158,0.938715,TRUE,41:00.4
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,"['spectral_indices_select', 'weather_features']","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01751495 0.03780261
 0.         0.00710544 0.03444406 0.03588491 0.         0.03511128
 0.01993836 0.03742502 0.01742213 0.         0.         0.00242939
 0.         0.05243305 0.         0.         0.         0.
 0.02017165 0.0071568  0.         0.02306619 0.02020911 0.0172188
 0.0197125  0.         0.05242654 0.         0.00478158 0.00254005
 0.00236547 0.         0.         0.         0.02050189 0.00494177
 0.01778633 0.         0.02048897 0.01745583 0.         0.
 0.05272012 0.00235667 0.01734399 0.         0.         0.04029733
 0.03498042 0.         0.00241881 0.05558571 0.00265601 0.00495547
 0.01778495 0.         0.0027137  0.         0.01725902 0.03419937
 0.00437485 0.02265469 0.         0.00200594 0.04019981 0.00238452
 0.0021409  0.         0.00487608 0.03768527 0.         0.0226998
 0.         0.00207963 0.00516681 0.02012545]",5.437055,5.434297,0.714306,0.715095,TRUE,41:02.7
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,all_mix,all_mix,"['spectral_indices_select', 'weather_features']",,3.715321,3.599334,0.86582,0.874983,TRUE,41:38.3
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_select', 'weather_features']",,1.142821,1.030396,0.664693,0.734888,TRUE,41:38.4
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_select', 'weather_features']","[0.12257012 0.00904469 0.00853457 0.02961522 0.00952846 0.01308683
 0.00503767 0.00823822 0.01206742 0.00860127 0.01499437 0.01231189
 0.02078025 0.15616446 0.02242825 0.37808444 0.00657676 0.00606728
 0.01770996 0.01126172 0.01568501 0.00735121 0.03307491 0.02349642
 0.01854376 0.02914485 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",1.211536,0.451526,0.620573,0.949095,TRUE,41:41.4
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_select', 'weather_features']","[0.16417404 0.00511294 0.00447548 0.03801332 0.00109858 0.0246608
 0.00416805 0.00305267 0.00317702 0.00523254 0.01185936 0.02161446
 0.01479419 0.20751854 0.00882551 0.37562957 0.00461468 0.00037894
 0.00478793 0.00220866 0.00944566 0.00421093 0.04953585 0.00630452
 0.00873283 0.01637296 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",1.24438,0.505955,0.597265,0.935928,TRUE,41:44.2
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_select', 'weather_features']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",1.986545,2.001208,-0.015992,-0.000063,TRUE,41:45.8
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_select', 'weather_features']",,1.14399,1.043154,0.66475,0.728297,TRUE,41:51.9
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_select', 'weather_features']",,1.333463,1.253926,0.852257,0.873278,TRUE,41:52.0
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_select', 'weather_features']","[0.15545486 0.00289242 0.00255966 0.00745903 0.01765624 0.00945034
 0.00241314 0.00240612 0.14584226 0.00703928 0.43512972 0.00276806
 0.01011906 0.12068097 0.00396139 0.00379595 0.00495696 0.00167118
 0.00524949 0.00449517 0.02304019 0.01117391 0.00443129 0.0032141
 0.00816113 0.00397809 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",1.398305,0.536219,0.836128,0.976819,TRUE,41:54.9
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_select', 'weather_features']","[0.11489924 0.00115491 0.0020083  0.0057772  0.01767772 0.00500833
 0.00277797 0.00207976 0.13381293 0.0059691  0.33069208 0.00325447
 0.00965772 0.19279526 0.00286982 0.00234809 0.00421023 0.00083159
 0.00686425 0.00788967 0.09871737 0.02936085 0.00375767 0.00187415
 0.01147903 0.0022323  0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",1.471278,0.67363,0.819504,0.963442,TRUE,41:57.7
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_select', 'weather_features']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",3.522156,3.523147,-0.02391,-0.000027,TRUE,41:59.3
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_select', 'weather_features']",,1.369411,1.300287,0.844619,0.863747,TRUE,42:05.3
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_select', 'weather_features']",,2.462003,1.650681,0.369021,0.757054,TRUE,42:05.4
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_select', 'weather_features']","[0.01897974 0.00342872 0.00952288 0.02620264 0.01767271 0.02228064
 0.00249695 0.00476484 0.14514123 0.03789881 0.18065476 0.00374932
 0.03259357 0.35807719 0.00950743 0.00551872 0.00500885 0.00474048
 0.01473181 0.00610978 0.02993819 0.02187893 0.0048932  0.01552659
 0.01323229 0.00544973 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",2.194758,0.825244,0.498845,0.939226,TRUE,42:07.3
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_select', 'weather_features']","[0.02126257 0.0011452  0.00292889 0.02485287 0.01148372 0.03227492
 0.00049864 0.0012054  0.14910098 0.0195213  0.20548511 0.00614008
 0.04761491 0.32142148 0.01902475 0.01788059 0.0045527  0.00115027
 0.00047432 0.00818764 0.05267127 0.01155287 0.00684742 0.01227417
 0.00783495 0.01261299 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",2.161697,0.166707,0.512214,0.997458,TRUE,42:08.5
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_select', 'weather_features']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",3.479885,3.350711,-0.246631,-0.000836,TRUE,42:10.1
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_select', 'weather_features']",,2.229935,1.765626,0.488329,0.722138,TRUE,42:12.1
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_select', 'weather_features']",,6.699575,4.712757,0.240825,0.692481,TRUE,42:12.2
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_select', 'weather_features']","[0.5239752  0.00608019 0.00853874 0.05273405 0.01329658 0.02397514
 0.00399784 0.00501542 0.02817995 0.01948722 0.02091034 0.00582812
 0.02601324 0.0770945  0.00985097 0.01738812 0.0057286  0.00556736
 0.01700477 0.00960315 0.03050544 0.00691945 0.02584456 0.01135448
 0.01871842 0.02638818 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",5.558872,2.077618,0.555749,0.940191,TRUE,42:15.3
