Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'base_indices']","[0.06595807 0.01835266 0.02937864 0.01812904 0.00766085 0.01633394
 0.38485691 0.00671104 0.00645204 0.01964772 0.01737733 0.00512257
 0.00397467 0.02151136 0.07090068 0.03214642 0.02026974 0.00682194
 0.03639696 0.02309555 0.01373998 0.03741973 0.02009639 0.00730707
 0.00518046 0.00772362 0.00988893 0.01221421 0.00604511 0.01872248
 0.01396816 0.01314721 0.02344852]",0.697284,0.258972,0.453057,0.925589,True,2021-12-01 04:03:24.472974
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'base_indices']","[0.06328573 0.01758818 0.00992013 0.01376374 0.01110693 0.0087465
 0.46993945 0.00611187 0.00746567 0.02017759 0.01256309 0.00363735
 0.00387186 0.01266517 0.04795195 0.01119371 0.0179379  0.0061745
 0.06225508 0.03245162 0.01024952 0.04530491 0.01264448 0.01115402
 0.00279177 0.00657967 0.00446237 0.00208959 0.00330341 0.020251
 0.00737236 0.01147203 0.02351686]",0.718314,0.467769,0.417621,0.757076,True,2021-12-01 04:03:30.758112
Lasso(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'base_indices']",,0.949590,0.949597,-0.007635,0.000000,True,2021-12-01 04:03:30.821473
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'base_indices']",,0.727367,0.670663,0.404858,0.501100,True,2021-12-01 04:04:26.126481
LinearRegression(),Simpsons,Staur_2020_Simps,Staur_2020_Simps,"['spectral_indices_all', 'base_indices']",,0.469999,0.452670,0.703524,0.731073,True,2021-12-01 04:04:26.350222
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2020_Simps,Staur_2020_Simps,"['spectral_indices_all', 'base_indices']","[0.02742116 0.01443168 0.01258595 0.01315323 0.00483159 0.08016272
 0.023768   0.00286507 0.00481231 0.0113842  0.01593699 0.01740359
 0.00383558 0.01798245 0.13036823 0.02152594 0.01258889 0.00278137
 0.07417821 0.29825444 0.01432252 0.015302   0.04165449 0.00525887
 0.00379613 0.00525166 0.01709207 0.01751666 0.00305771 0.00924995
 0.01939892 0.04336383 0.0144636 ]",0.510185,0.189220,0.648540,0.953011,True,2021-12-01 04:04:33.723114
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2020_Simps,Staur_2020_Simps,"['spectral_indices_all', 'base_indices']","[0.02720031 0.02567728 0.00384913 0.01481428 0.00257733 0.05615676
 0.04813872 0.00353654 0.00099647 0.00983726 0.0150245  0.00064959
 0.00044239 0.01337494 0.1809616  0.02043443 0.00763362 0.00150149
 0.13195472 0.30693702 0.00230327 0.01109284 0.01316198 0.00291145
 0.01914158 0.00113742 0.01621218 0.00437048 0.00197815 0.00352296
 0.00904197 0.03738364 0.0060437 ]",0.512361,0.330776,0.646109,0.856319,True,2021-12-01 04:04:37.935775
Lasso(random_state=1),Simpsons,Staur_2020_Simps,Staur_2020_Simps,"['spectral_indices_all', 'base_indices']",,0.875484,0.872997,-0.023537,0.000000,True,2021-12-01 04:04:37.992539
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2020_Simps,Staur_2020_Simps,"['spectral_indices_all', 'base_indices']",,0.475521,0.460912,0.695904,0.721176,True,2021-12-01 04:05:00.413520
LinearRegression(),Simpsons,all_mix,all_mix,['spectral_indices_all'],,0.895925,0.886456,0.339386,0.355463,True,2021-12-01 04:05:01.373781
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,all_mix,all_mix,['spectral_indices_all'],"[0.05079591 0.19072355 0.01152486 0.01669715 0.03654011 0.02597692
 0.00649894 0.00774574 0.06361263 0.02185434 0.05196678 0.09969114
 0.00838931 0.02632685 0.02322952 0.07007859 0.02534021 0.0194715
 0.0148464  0.00715435 0.01186052 0.01183915 0.02249496 0.00980176
 0.01143389 0.06317514 0.05616883 0.03476095]",0.672144,0.250909,0.628225,0.948360,True,2021-12-01 04:05:25.435485
GradientBoostingRegressor(random_state=1),Simpsons,all_mix,all_mix,['spectral_indices_all'],"[0.04899047 0.29633655 0.01474814 0.01057999 0.03095278 0.0161579
 0.00074371 0.00443364 0.0527869  0.00598522 0.03783698 0.16622417
 0.00217414 0.01806572 0.00992123 0.04871229 0.02211026 0.00127688
 0.00768572 0.00136796 0.00362341 0.00255999 0.01497243 0.00404561
 0.0042056  0.05387579 0.05880121 0.06082532]",0.713048,0.628869,0.581641,0.675595,True,2021-12-01 04:05:47.527472
Lasso(random_state=1),Simpsons,all_mix,all_mix,['spectral_indices_all'],,1.104072,1.104185,-0.001989,0.000000,True,2021-12-01 04:05:47.915131
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,all_mix,all_mix,['spectral_indices_all'],,0.899715,0.890672,0.333795,0.349318,True,2021-12-01 04:07:11.338352
LinearRegression(),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['spectral_indices_all'],,0.382463,0.359205,0.408225,0.489631,True,2021-12-01 04:07:11.414050
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['spectral_indices_all'],"[0.02021599 0.38125508 0.01670957 0.03973538 0.02636519 0.02290286
 0.01377607 0.0097202  0.02124319 0.03043814 0.04290726 0.05076228
 0.01536395 0.0300337  0.0209782  0.01942999 0.03416231 0.0356987
 0.02337949 0.00905854 0.01517208 0.01341657 0.01578073 0.0109615
 0.01558319 0.01814665 0.0195914  0.0272118 ]",0.407852,0.151790,0.324281,0.908907,True,2021-12-01 04:07:13.989276
GradientBoostingRegressor(random_state=1),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['spectral_indices_all'],"[0.00819017 0.44753708 0.02804428 0.04397253 0.02365969 0.02403145
 0.01260279 0.00332924 0.01298349 0.02380374 0.02859416 0.03760987
 0.03113447 0.0322447  0.00411131 0.01376158 0.03305215 0.04648084
 0.03143835 0.00339499 0.01213273 0.0128845  0.00667446 0.00195771
 0.0138412  0.0138525  0.0166591  0.03202091]",0.413477,0.219655,0.305800,0.809234,True,2021-12-01 04:07:17.010828
Lasso(random_state=1),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['spectral_indices_all'],,0.505116,0.503042,-0.031093,0.000000,True,2021-12-01 04:07:17.070737
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['spectral_indices_all'],,0.383550,0.363794,0.405325,0.476990,True,2021-12-01 04:07:43.382568
LinearRegression(),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['spectral_indices_all'],,0.430470,0.414336,0.809651,0.827250,True,2021-12-01 04:07:43.461357
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['spectral_indices_all'],"[0.01930891 0.02373056 0.01749846 0.01449254 0.02841246 0.01062658
 0.01265951 0.01584193 0.0222161  0.01000275 0.01776722 0.02169073
 0.01764507 0.01007545 0.0093167  0.03495947 0.01660328 0.01287192
 0.00702528 0.01112041 0.01298073 0.01382449 0.01218037 0.01322909
 0.01125367 0.01098192 0.56576021 0.02592419]",0.445942,0.166928,0.794950,0.971959,True,2021-12-01 04:07:46.504901
GradientBoostingRegressor(random_state=1),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['spectral_indices_all'],"[0.01939757 0.02102627 0.00625592 0.00585346 0.00796021 0.00538665
 0.00383888 0.00856304 0.04047129 0.00301101 0.00676479 0.04255349
 0.05281876 0.00616548 0.00480038 0.03818258 0.01130321 0.01577847
 0.0011614  0.0355932  0.00939057 0.0021089  0.0078054  0.01071777
 0.02081745 0.01007841 0.58876173 0.01343371]",0.444875,0.280869,0.796468,0.920621,True,2021-12-01 04:07:50.443269
Lasso(random_state=1),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['spectral_indices_all'],,0.996240,0.997111,-0.008851,0.000000,True,2021-12-01 04:07:50.511087
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['spectral_indices_all'],,0.432234,0.420393,0.808115,0.822161,True,2021-12-01 04:08:25.553501
LinearRegression(),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['spectral_indices_all'],,0.441990,0.410015,0.715905,0.763215,True,2021-12-01 04:08:25.988479
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['spectral_indices_all'],"[0.01338337 0.0544765  0.00471991 0.00796594 0.01162649 0.01168557
 0.00429278 0.00663202 0.01385543 0.43119006 0.19269382 0.04211921
 0.00529517 0.01598584 0.0220723  0.01161039 0.02276494 0.02005583
 0.00657138 0.00563153 0.01109807 0.01311614 0.00839421 0.0042863
 0.0118933  0.01376262 0.01366683 0.01915404]",0.530816,0.195984,0.587424,0.945911,True,2021-12-01 04:08:41.860723
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['spectral_indices_all'],"[0.01087129 0.13139562 0.00516029 0.0089543  0.00603011 0.01655347
 0.00469704 0.00149323 0.00473589 0.38842194 0.17779025 0.05253381
 0.00385573 0.02609479 0.02877285 0.00580041 0.03268426 0.01372084
 0.00566951 0.00254129 0.01144328 0.02319548 0.00122347 0.00543559
 0.00729917 0.00483609 0.00576145 0.01302853]",0.518695,0.237191,0.607140,0.920757,True,2021-12-01 04:08:56.106562
Lasso(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['spectral_indices_all'],,0.840097,0.842984,-0.007798,0.000000,True,2021-12-01 04:08:56.157919
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['spectral_indices_all'],,0.451387,0.418277,0.703960,0.753567,True,2021-12-01 04:09:12.678701
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],,0.983515,0.571633,-1.093893,0.645240,True,2021-12-01 04:09:12.747929
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],"[0.02829415 0.0534326  0.02100212 0.00953378 0.02045622 0.01822014
 0.00565456 0.0250945  0.0101948  0.04357107 0.0147254  0.02362004
 0.12568177 0.04637204 0.22033364 0.05372091 0.03259881 0.02664645
 0.05206147 0.00454054 0.00755667 0.01182406 0.01299836 0.0116397
 0.03910885 0.01970257 0.02849187 0.03292289]",0.669857,0.253077,0.482676,0.930542,True,2021-12-01 04:09:14.958912
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],"[0.0169052  0.10477642 0.00859291 0.00196226 0.01167149 0.0239642
 0.01180297 0.02002852 0.01220435 0.03166932 0.01450942 0.01119278
 0.19011544 0.07896143 0.22830724 0.02326301 0.05591126 0.00852351
 0.06012902 0.00118359 0.00348385 0.00655542 0.00196595 0.00958088
 0.01188821 0.01057767 0.03334688 0.00692681]",0.673984,0.305054,0.477009,0.898966,True,2021-12-01 04:09:17.472935
Lasso(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],,0.964539,0.960247,-0.065594,0.000000,True,2021-12-01 04:09:17.532419
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],,0.817778,0.584583,-0.115799,0.629080,True,2021-12-01 04:09:48.735869
LinearRegression(),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],,0.611994,0.365993,0.607778,0.864503,True,2021-12-01 04:09:48.785781
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],"[0.01069816 0.37076175 0.00158627 0.00245622 0.00939721 0.01405451
 0.00196723 0.00271542 0.00787218 0.06148844 0.03128983 0.00666088
 0.00244621 0.01260354 0.10696446 0.0671749  0.00974213 0.01329512
 0.00506326 0.00286152 0.00200017 0.00340582 0.00436359 0.00240313
 0.04589135 0.1156859  0.04112015 0.04403067]",0.504394,0.174971,0.728280,0.968945,True,2021-12-01 04:09:50.323043
GradientBoostingRegressor(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],"[2.70083042e-02 3.81843780e-01 2.64648734e-03 1.04538741e-03
 6.64475802e-03 1.36984193e-02 2.77472272e-04 1.38769161e-02
 4.22404109e-03 2.59561604e-02 1.73690686e-02 8.00051066e-03
 1.25716139e-03 2.53670695e-03 2.91548187e-01 7.17751477e-02
 5.84911747e-03 3.24753465e-03 3.77743701e-03 1.80297412e-03
 6.81029142e-03 7.90134896e-03 1.55514772e-03 2.27882456e-03
 1.76124777e-03 1.39948759e-03 6.43017423e-02 2.96063381e-02]",0.556628,0.028473,0.671673,0.999173,True,2021-12-01 04:09:51.383088
Lasso(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],,0.994177,0.994411,-0.032497,0.000000,True,2021-12-01 04:09:51.432950
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],,0.550353,0.406610,0.677005,0.832535,True,2021-12-01 04:09:52.712380
LinearRegression(),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['spectral_indices_all'],,1.152220,0.664486,-1.596164,0.510252,True,2021-12-01 04:09:52.798075
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['spectral_indices_all'],"[0.02068671 0.39105919 0.00854073 0.01241141 0.02938698 0.02337271
 0.00741198 0.00636829 0.02842997 0.07169941 0.03379127 0.04317453
 0.0099972  0.04472809 0.0298891  0.01429968 0.05690879 0.02550408
 0.00892977 0.00699324 0.01184092 0.01391607 0.01686019 0.00701911
 0.01999298 0.01469278 0.01584804 0.02624679]",0.707859,0.263982,0.436627,0.922687,True,2021-12-01 04:09:56.650348
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['spectral_indices_all'],"[0.01476457 0.50879467 0.00815368 0.00848886 0.03424501 0.00994634
 0.00431659 0.00496705 0.01994694 0.04676345 0.01358264 0.02881976
 0.01015772 0.05363349 0.03593199 0.01353669 0.07151274 0.02032197
 0.00790025 0.0046069  0.01443292 0.00414263 0.00634094 0.00247262
 0.01158954 0.00431742 0.01657529 0.01973732]",0.715371,0.476843,0.423897,0.747620,True,2021-12-01 04:10:02.325730
Lasso(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['spectral_indices_all'],,0.949590,0.949597,-0.007635,0.000000,True,2021-12-01 04:10:02.387657
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['spectral_indices_all'],,0.699462,0.679613,0.449570,0.487666,True,2021-12-01 04:10:49.414810
LinearRegression(),Simpsons,Staur_2020_Simps,Staur_2020_Simps,['spectral_indices_all'],,0.476368,0.458373,0.694916,0.724242,True,2021-12-01 04:10:49.667004
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2020_Simps,Staur_2020_Simps,['spectral_indices_all'],"[0.08309188 0.02725553 0.00401218 0.00669263 0.01489435 0.01837012
 0.01850038 0.0047315  0.02211213 0.13224573 0.02523657 0.02319287
 0.00395151 0.07876202 0.29908816 0.02129691 0.02193467 0.04363725
 0.00695607 0.00476026 0.00688252 0.01909824 0.02012972 0.003899
 0.01111231 0.01603578 0.04536109 0.01675862]",0.513423,0.190666,0.644468,0.952286,True,2021-12-01 04:10:57.637597
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2020_Simps,Staur_2020_Simps,['spectral_indices_all'],"[0.06314606 0.07002359 0.00112718 0.0023599  0.01269109 0.01925591
 0.03604932 0.00195684 0.01478199 0.15607001 0.02591363 0.02132631
 0.00056101 0.16056328 0.30048612 0.00356335 0.0181006  0.01338389
 0.00510236 0.0027036  0.00189162 0.00949593 0.01761071 0.00249709
 0.00506697 0.01470537 0.00989381 0.00967247]",0.515632,0.335147,0.641492,0.852462,True,2021-12-01 04:11:06.382618
Lasso(random_state=1),Simpsons,Staur_2020_Simps,Staur_2020_Simps,['spectral_indices_all'],,0.875484,0.872997,-0.023537,0.000000,True,2021-12-01 04:11:06.437438
