Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[1.44116124e-02 6.56800932e-02 3.22050837e-02 6.24778368e-03
 9.94999454e-04 1.33687264e-01 6.48268942e-03 3.70992398e-04
 5.50424339e-04 1.58107604e-02 4.44696501e-03 8.29820449e-04
 1.89630780e-03 1.05904800e-01 4.89379008e-03 4.91249517e-01
 2.14049721e-03 3.66128313e-03 3.62925827e-03 3.82322151e-03
 1.79367279e-03 5.86227626e-03 6.08260032e-04 3.29856973e-03
 2.65836298e-04 6.89483446e-03 9.88973106e-03 4.48885447e-02
 8.69352485e-03 2.78366175e-03 1.31358384e-03 7.89385377e-03
 6.89648663e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",1.409972,0.565964,0.819329,0.971887,True,2021-12-03 23:33:15.791710
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,1.381783,1.292514,0.827987,0.853319,True,2021-12-03 23:33:25.845882
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,3.422098,1.482124,-0.520356,0.800026,True,2021-12-03 23:33:26.161091
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.0531801  0.01370554 0.05333747 0.03730701 0.00641071 0.012081
 0.01295427 0.00362285 0.0082558  0.01395547 0.02681855 0.00353545
 0.00345229 0.15307997 0.04633126 0.20960794 0.13957218 0.00459188
 0.02513242 0.00798278 0.01219546 0.01996493 0.00422656 0.00271627
 0.00193216 0.01617754 0.00615303 0.05061868 0.01701626 0.00349336
 0.01754247 0.00748076 0.00556758 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",2.257821,0.874529,0.419883,0.930223,True,2021-12-03 23:33:32.522130
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.06481948 0.02234922 0.06684126 0.01444003 0.00613347 0.01428432
 0.00930091 0.0004856  0.00049047 0.00718066 0.03731463 0.00114953
 0.00326801 0.16013802 0.01322147 0.13878195 0.15319865 0.00118344
 0.01761427 0.00733165 0.00677571 0.01725502 0.02873813 0.00145038
 0.00037871 0.00047564 0.00385972 0.1129119  0.00587578 0.00879598
 0.04311437 0.02135555 0.00948608 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",2.300778,0.144408,0.357964,0.998054,True,2021-12-03 23:33:37.291042
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,2.241844,1.692171,0.441144,0.739254,True,2021-12-03 23:33:44.919659
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,39696628382.589241,4.038583,-81445574477482098688.000000,0.738250,True,2021-12-03 23:33:45.258020
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.03583525 0.01790238 0.53583011 0.01365392 0.00528604 0.02324826
 0.04566227 0.00431062 0.00653086 0.01424058 0.03503277 0.00399465
 0.00320941 0.01243444 0.01543527 0.02489963 0.02784936 0.0045605
 0.02429821 0.01634877 0.01347757 0.01663316 0.0080439  0.00344511
 0.00650477 0.00514203 0.00520436 0.00995839 0.00373743 0.01108974
 0.00923991 0.00708773 0.02987259 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",5.422072,1.986454,0.506131,0.936726,True,2021-12-03 23:33:54.248591
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[1.75618544e-02 1.16358823e-02 5.68928705e-01 6.54667427e-03
 7.51779287e-04 3.29770079e-02 7.03582249e-02 1.91300035e-03
 3.60240209e-03 1.90256956e-02 6.04703801e-02 2.27478514e-03
 1.44647733e-05 5.87246847e-03 1.11613181e-02 1.45309002e-02
 3.63849436e-02 1.11391853e-03 9.89535230e-03 1.72171581e-02
 5.70288238e-03 8.57115669e-03 7.40213404e-03 8.04909382e-04
 5.89321195e-03 4.60417750e-03 4.97357942e-03 7.62322960e-03
 5.46920433e-04 1.48052436e-02 3.71765146e-03 6.00411510e-03
 3.71138730e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",5.358657,2.169051,0.515852,0.924496,True,2021-12-03 23:34:01.533835
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,6.043543,4.295576,0.263584,0.703843,True,2021-12-03 23:34:14.986685
LinearRegression(),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']",,3.508397,3.407270,0.877552,0.885124,True,2021-12-03 23:34:17.381305
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']","[0.09606626 0.00949026 0.00171481 0.00236627 0.00397486 0.0066838
 0.00125903 0.00142142 0.00917691 0.00301744 0.02282708 0.02066097
 0.0020273  0.00628    0.01084181 0.00217447 0.00653855 0.0084126
 0.00150663 0.00143684 0.00394655 0.00218471 0.01008727 0.00183363
 0.00369662 0.00255224 0.00427304 0.00956235 0.00178823 0.02616836
 0.01395797 0.00259936 0.01444627 0.00189662 0.01383995 0.00077564
 0.00090367 0.         0.01363779 0.         0.02605508 0.00092116
 0.00189533 0.04008644 0.0008063  0.00728602 0.         0.
 0.00095379 0.00173348 0.01569712 0.         0.         0.03990355
 0.01048412 0.0026684  0.01980969 0.00269788 0.00733963 0.01517278
 0.0159977  0.01299021 0.00737986 0.         0.03275309 0.00076611
 0.00730283 0.00220121 0.00761023 0.00080325 0.00655045 0.02820268
 0.00255255 0.00200076 0.01288498 0.0009171  0.01393782 0.01573651
 0.0074208  0.00865631 0.01410154 0.01322202 0.01096639 0.00254456
 0.0014583  0.02168518 0.02922324 0.         0.00818322 0.00155219
 0.01936835 0.01930886 0.000847   0.04047393 0.00191654 0.02067448
 0.01942401 0.         0.         0.02021572 0.00146165 0.00081924
 0.         0.00818462 0.00092153 0.00084784 0.0008068  0.01559003]",3.334475,1.214486,0.889315,0.985403,True,2021-12-03 23:34:33.609606
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']","[1.04409909e-01 2.52167441e-03 7.83246529e-04 5.28656010e-04
 1.63726330e-03 5.44972073e-03 2.09443926e-04 1.26234275e-04
 3.83213016e-03 5.46893211e-04 1.64157263e-02 2.26219194e-02
 6.05265266e-04 1.56160488e-03 1.73457928e-03 2.42523879e-04
 6.08675497e-03 4.70888386e-03 4.18699762e-05 2.95230761e-05
 2.52903050e-03 8.42336250e-04 7.05502436e-03 1.40713590e-03
 1.38161268e-03 4.32173382e-04 5.00372280e-04 5.96963522e-03
 1.17473670e-04 8.60225507e-02 6.54315902e-03 6.98590603e-02
 8.87344694e-05 0.00000000e+00 3.38771055e-02 4.53001859e-04
 0.00000000e+00 1.69342737e-03 6.43999786e-05 3.85914127e-03
 7.84977735e-03 8.67891590e-04 1.12370934e-04 1.00535779e-03
 5.36974402e-05 5.22389838e-03 2.78761932e-03 0.00000000e+00
 4.99998195e-04 4.52273340e-05 5.52203675e-04 9.97406542e-04
 1.24980531e-04 1.19234352e-04 1.08128552e-04 1.07050832e-01
 0.00000000e+00 7.87047293e-04 1.14153606e-02 1.31237963e-01
 2.39253135e-03 2.95374240e-03 1.06375175e-02 0.00000000e+00
 1.72320289e-03 1.11129258e-04 3.78951460e-03 3.47112292e-04
 1.20815445e-02 9.77837314e-04 1.30913710e-06 3.70298874e-02
 1.42689439e-04 1.12538861e-03 3.69359942e-03 6.84687260e-04
 0.00000000e+00 1.46438499e-02 0.00000000e+00 9.58831572e-05
 1.40319201e-04 1.59401523e-02 3.34049434e-03 4.42456898e-04
 1.89796171e-04 1.33909993e-02 3.23678487e-06 0.00000000e+00
 2.99942088e-02 1.89438734e-04 5.81714921e-03 5.65680108e-02
 2.37146075e-04 1.95399093e-03 6.34712672e-03 0.00000000e+00
 1.84361675e-02 6.29630978e-04 3.70311765e-04 2.02383154e-02
 8.39580727e-03 4.59143773e-02 3.09170955e-05 9.58853991e-03
 8.05688056e-04 2.42264302e-04 0.00000000e+00 7.33835431e-04]",3.325767,2.254703,0.889863,0.949699,True,2021-12-03 23:34:56.884936
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']",,3.529845,3.470545,0.876125,0.880820,True,2021-12-03 23:36:13.278546
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features']",,1.066756,0.954260,0.666393,0.756828,True,2021-12-03 23:36:13.517906
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features']","[0.13636132 0.03598145 0.01515621 0.04130608 0.00775767 0.01242497
 0.00412366 0.00592779 0.00501891 0.01003474 0.01731877 0.02525662
 0.00918477 0.01094537 0.0164463  0.02274189 0.01211873 0.367602
 0.00559835 0.00447351 0.03641082 0.01233535 0.02254971 0.00586739
 0.02857601 0.0411001  0.01733166 0.07004985 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",1.216140,0.436163,0.577199,0.949285,True,2021-12-03 23:36:20.062078
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features']","[2.07184466e-01 3.08265945e-02 1.40648703e-02 7.05879864e-02
 2.08246286e-03 1.52333977e-02 1.35662397e-04 2.85424483e-03
 4.52109987e-03 8.84755044e-03 1.04490913e-02 1.58688319e-02
 8.13875414e-03 2.85940650e-03 1.95193267e-02 3.91228968e-02
 1.05660045e-02 3.53385330e-01 3.76336674e-03 2.27704950e-03
 2.99258844e-02 1.00952730e-02 1.23266722e-02 2.35593570e-03
 1.33474858e-02 1.49790018e-02 9.11721956e-03 8.55641344e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",1.234169,0.441101,0.547535,0.948102,True,2021-12-03 23:36:26.784511
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features']",,1.074755,0.984714,0.664063,0.741090,True,2021-12-03 23:36:39.241180
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features']",,1.390199,1.273927,0.826050,0.857499,True,2021-12-03 23:36:39.490550
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features']","[0.07949511 0.00749054 0.0017656  0.00265892 0.02144538 0.00939999
 0.00230388 0.00231065 0.15623709 0.00646083 0.53974873 0.01782259
 0.00330237 0.00877389 0.00763969 0.0042106  0.01275691 0.00314281
 0.00258826 0.00267928 0.0073549  0.00827007 0.04994628 0.02399151
 0.0037853  0.00268806 0.00654146 0.00518929 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",1.429726,0.536625,0.813553,0.974702,True,2021-12-03 23:36:45.637056
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features']","[0.1714241  0.00570961 0.0009329  0.00095077 0.02295685 0.00576126
 0.00094846 0.00372704 0.12709938 0.00563394 0.47706839 0.01133611
 0.00309127 0.00584639 0.00496807 0.00333292 0.00809772 0.00053433
 0.00245429 0.00163988 0.00730546 0.00706829 0.07097394 0.02248191
 0.00711574 0.00336689 0.01058347 0.00759064 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",1.446777,0.593443,0.809189,0.969088,True,2021-12-03 23:36:51.785799
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features']",,1.373064,1.295002,0.830194,0.852756,True,2021-12-03 23:37:03.980323
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features']",,2.619275,1.504652,0.205739,0.793736,True,2021-12-03 23:37:04.182384
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features']","[0.01405817 0.02153593 0.01154164 0.00878045 0.01959786 0.03843344
 0.00211482 0.00391574 0.20376309 0.04878551 0.19227804 0.1789273
 0.0052058  0.03249941 0.0136186  0.01670839 0.02640221 0.00442301
 0.00185534 0.00819373 0.01412297 0.00930828 0.05505046 0.01621307
 0.00398736 0.02544091 0.01417804 0.00906044 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",2.277742,0.900749,0.418692,0.925975,True,2021-12-03 23:37:08.762513
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features']","[0.02451892 0.01605319 0.00080865 0.00698126 0.01989583 0.06113266
 0.00026548 0.00509631 0.23501796 0.01924295 0.06383552 0.18364765
 0.00220401 0.04720444 0.00819387 0.01438279 0.01423053 0.02506503
 0.00372198 0.00077201 0.00430665 0.00520417 0.13779099 0.02119807
 0.00357156 0.01943124 0.04839685 0.00782944 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",2.465238,0.153722,0.273739,0.997819,True,2021-12-03 23:37:11.877074
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features']",,2.218886,1.710846,0.448902,0.733186,True,2021-12-03 23:37:16.324600
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features']",,10.339806,4.164732,-1.605342,0.721637,True,2021-12-03 23:37:16.441312
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features']","[0.46137192 0.04514495 0.00673403 0.01158373 0.01942503 0.03532587
 0.00434907 0.00528439 0.02362958 0.01300031 0.01690832 0.09661303
 0.00623376 0.02190715 0.03171871 0.00927537 0.0255773  0.01466041
 0.00442253 0.00576314 0.01721351 0.00638779 0.03135151 0.00652088
 0.01507017 0.00786519 0.01264698 0.04401539 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",5.361422,1.965692,0.517947,0.938041,True,2021-12-03 23:37:20.020997
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features']","[5.04534328e-01 4.49718856e-02 8.66680657e-04 1.09007571e-03
 2.58613115e-02 6.18931226e-02 1.20341270e-03 1.38939969e-06
 1.22715339e-02 1.41375128e-02 9.88611532e-03 1.26227783e-01
 1.36113799e-03 1.33862718e-02 3.21572835e-02 3.02409216e-03
 1.67155479e-02 7.09107685e-03 9.19845070e-04 3.74390070e-04
 1.41819729e-02 4.50633685e-03 3.25155209e-02 1.95343069e-03
 1.13058588e-02 2.33479455e-03 7.33517240e-03 4.78921159e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",5.512164,2.194401,0.491255,0.922786,True,2021-12-03 23:37:25.972492
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features']",,6.229064,4.307953,0.215606,0.702166,True,2021-12-03 23:37:42.426611
LinearRegression(),Trapezoid,all_mix,all_mix,"['weather_features', 'base_indices']",,4.605110,4.587122,0.789001,0.791790,True,2021-12-03 23:37:45.151186
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,"['weather_features', 'base_indices']","[0.02394712 0.0197246  0.1409486  0.02619442 0.04519896 0.
 0.00258042 0.01316808 0.0141662  0.00670445 0.00080325 0.01411906
 0.02809056 0.00096438 0.00183863 0.03457686 0.00736942 0.02750517
 0.00076774 0.         0.00085035 0.         0.01946788 0.00075173
 0.         0.00090367 0.00096251 0.00650561 0.00801732 0.00101917
 0.01939388 0.01514806 0.00827679 0.01319371 0.00081328 0.02069696
 0.01665004 0.02186708 0.03400424 0.02815219 0.         0.00187709
 0.00172885 0.02788785 0.00195163 0.02042125 0.0008068  0.01540455
 0.03637688 0.00286019 0.00177279 0.00647442 0.         0.02049113
 0.01274179 0.00077616 0.01326913 0.0084093  0.02072085 0.00943669
 0.01512771 0.         0.00844297 0.00092116 0.         0.00083748
 0.0018827  0.01935075 0.02046243 0.00102336 0.02045865 0.00978513
 0.00174026 0.00666742 0.         0.         0.         0.02081365
 0.01488677 0.00265614 0.00668652 0.00157193 0.00076611 0.00168279
 0.01548629]",3.578057,1.352358,0.872138,0.981893,True,2021-12-03 23:37:55.892138
