Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev
1709,0.028056409492012,0.027315163053572,0.005868991369766,0.060184097388159,0.058546962216496,0.01492868998825,0.048120657145215,0.047203801572323,0.008092827361945,0.130841848480941,0.128202639520168,0.030097198672738,0.73531052293734,0.737633883953094,0.030410544287947,2.362176687717731,2.313656330108643,0.344088119308652
1710,0.028699279660299,0.02799029648304,0.005144554515737,0.058316133776437,0.056966885924339,0.01156344341151,0.042908009390454,0.042349364608526,0.00583058167182,0.129350493124918,0.1269441395998,0.023283163479091,0.777477895622773,0.779955625534058,0.022502055063126,2.544961760539314,2.529218673706055,0.279244439731541
1711,0.027341229467775,0.026756651699543,0.00532858511928,0.061220951265029,0.059864141047001,0.013117947844409,0.04301695181941,0.042337723076344,0.006172491556343,0.1370255838864,0.134906962513924,0.026575035956942,0.782613225090129,0.784695208072662,0.022276322062594,2.379256491518904,2.350920438766479,0.272399343783628
1712,0.027104660734075,0.026369533501565,0.005250738363906,0.057321159286401,0.055894507095218,0.012697901580332,0.04111321685272,0.040349736809731,0.006541674662166,0.127242103969718,0.124971859157085,0.025110672805693,0.787970979641724,0.789647400379181,0.018907405866898,2.624886914593899,2.588168025016785,0.324713499848365
1801,0.029326398525043,0.028250835835934,0.007120989134268,0.064975662017008,0.06318486481905,0.015524444672916,0.045305347003672,0.044317800551653,0.008771655341311,0.144956907496123,0.142699509859085,0.028944835478439,0.782131226345035,0.780979573726654,0.021104646487994,2.305163776466027,2.285411596298218,0.272716196936791
1802,0.027559582670844,0.027237888425589,0.00496189895606,0.060465159843884,0.059754440560937,0.011973980836585,0.050333051935936,0.050179295241833,0.008342269496287,0.135147643525629,0.134401820600033,0.023484174057141,0.743134048704206,0.746774345636368,0.037763749730416,2.519281476030098,2.490988969802856,0.291935738327427
1803,0.030963962830931,0.030586695298553,0.00546551069287,0.066623776125236,0.065759442746639,0.013312123314169,0.06397696412419,0.062523573637009,0.012578525638439,0.145728854142284,0.144539147615433,0.025548236383801,0.683673576116861,0.683936357498169,0.043761284574336,2.442876119533612,2.414194583892822,0.284624667264252
1804,0.028881161267769,0.027951441705227,0.005946284749248,0.060387990035873,0.058286793529987,0.013398269962682,0.043812016533581,0.042890354990959,0.007528038155776,0.133367992780207,0.130751878023148,0.025007052936685,0.783216953492968,0.784182786941528,0.019826074545596,2.585341958648787,2.562719106674194,0.320048664779808
1805,0.030647976782444,0.030115615576506,0.005127380210682,0.069386905013428,0.067830704152584,0.013291674519604,0.054823858176585,0.053542770445347,0.009443026555532,0.150958030314661,0.148619785904884,0.02589080373676,0.732767493324432,0.736187219619751,0.037756716963197,2.193572699754214,2.181583642959595,0.234636913675774
1806,0.027029187140194,0.026729227043688,0.004712900554141,0.063987564073234,0.063247803598642,0.012012408918703,0.044098941029037,0.044244868680835,0.007646267677582,0.148994346567211,0.148026160895824,0.024733426788359,0.787809255501261,0.789156228303909,0.032489223091375,2.175050689330688,2.150673031806946,0.251326600374627
1807,0.026906346881749,0.026321647688746,0.005072086011244,0.057199426784433,0.055986613035202,0.012029982810792,0.041168375322691,0.040636293590069,0.006227664130491,0.128768447000158,0.126638188958168,0.024272240694107,0.78316806290876,0.785169303417206,0.020454996136121,2.464341363811701,2.43767237663269,0.293746129482117
1808,0.033289732574345,0.032612001523376,0.007128341603205,0.0657932084018,0.063726671040058,0.016047895758248,0.061908241762466,0.060405071824789,0.01305516138598,0.138609303957486,0.135557100176811,0.030023236222558,0.680887191974326,0.680971086025238,0.03738446160142,2.526562228360651,2.493123292922974,0.343584198076297
1809,0.025893062330846,0.025461802259088,0.00450831373078,0.059896957212417,0.05861034616828,0.011964216301247,0.043716963911233,0.043079812079668,0.007668331881243,0.137182260478902,0.134826764464378,0.02515024761708,0.780291371656392,0.781676650047302,0.028008658730994,2.379426499236,2.358114242553711,0.292065714636934
1810,0.03117278291829,0.030604720115662,0.005457025402181,0.063613576235676,0.062621664255857,0.011792441523085,0.046123843392838,0.045440822839737,0.006648995605336,0.138155559839788,0.136838987469673,0.023118904857106,0.771108086595045,0.772206366062164,0.020605389764616,2.428024125077295,2.409905791282654,0.270708394523342
1811,0.030035072533462,0.029778292402625,0.005015665325062,0.063368549747283,0.062474619597197,0.013375150410101,0.054434446465457,0.054024431854486,0.010181496800791,0.138801818501425,0.137421846389771,0.027407491709386,0.720617540082438,0.720710933208466,0.04330514574655,2.428505418262616,2.36814296245575,0.360830591183734
1812,0.027518137020463,0.027178821153939,0.004265509480298,0.05755912572947,0.056710073724389,0.011099776095972,0.052517563790814,0.051100563257933,0.010290058799645,0.127879975428952,0.126184016466141,0.024228582858318,0.717286764179096,0.723155051469803,0.045688481701748,2.633594876038003,2.605054259300232,0.332357913518396
