Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,ndvi_mean,ndvi_median,ndvi_stdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value
1790,0.04407663890925172,0.04327703453600407,0.01223073340014862,0.07617603261596322,0.07621200382709503,0.01803981499109401,0.3963069141221922,0.3920716792345047,0.06719306668294023,0.1903643136483688,0.1916165053844452,0.02904976562367272,0.1326830906511284,0.1335779279470444,0.02416447905089949
1791,0.04612108589263587,0.04580222629010677,0.01257618028320852,0.08260293236422557,0.08314455300569534,0.02031058108396088,0.422403313872836,0.4175903648138046,0.07758200888132248,0.2103523372118248,0.2103096321225166,0.03862133162559381,0.1460023848839649,0.147208996117115,0.03055285444278768
1792,0.04804946963010901,0.04700887203216553,0.01425909864974916,0.08421032723107534,0.08373123407363892,0.02219281412382742,0.3973088565368841,0.3952509462833405,0.07623900787359142,0.2079397760844994,0.2074917554855347,0.03771209948603885,0.1470341724654796,0.1464407071471214,0.03247780627495424
1705,0.04141913157890313,0.04000873863697052,0.01221163168514214,0.06663432084012591,0.0656634047627449,0.01696832178721056,0.3995482349730222,0.3962487876415253,0.07039874393204558,0.1736096599937103,0.1736230105161667,0.02780227535404288,0.1153062196264964,0.1148143857717514,0.02264537939283496
1704,0.04642525516969056,0.04512088187038898,0.01462959949974565,0.07163505848614832,0.0708669051527977,0.01983951037399612,0.3507986719495044,0.3441526293754578,0.07360569014137362,0.1748057241534653,0.1752979382872581,0.02996494914426672,0.1215007962811893,0.121601726859808,0.02576128913721316
1703,0.04615816894893462,0.04530125111341476,0.01266945734146863,0.07509674731740383,0.07383730262517929,0.01984375170818202,0.3569897699499302,0.3486432731151581,0.06849290749737172,0.1871544073058707,0.183777928352356,0.03670713067728021,0.1314391070258809,0.1290810853242874,0.02951486891010921
1702,0.04389453331328672,0.04269029945135117,0.01300812935621365,0.07006977802070567,0.069065622985363,0.01866799194212707,0.3682175645606207,0.3639320731163025,0.06889140593238807,0.174167363410715,0.1733287572860718,0.03007408741005363,0.1209821075825591,0.1200563311576843,0.02536589672072135
1701,0.0487602275057482,0.04794535040855408,0.01344304546091709,0.07923803424684785,0.07836969196796417,0.02000811476633548,0.3671865253368141,0.3602616190910339,0.06969505766129018,0.1924498913272847,0.191269725561142,0.03367719468295464,0.1361676483903309,0.1353694796562195,0.02804081018139437
1807,0.01585001655377576,0.0155289750546217,0.003856582986455556,0.04291731443690306,0.04228058457374573,0.009573527856724336,0.8819269550248691,0.8818557262420654,0.01612578004526241,0.3249425621854464,0.3249254822731018,0.03889604252303407,0.1109940381851866,0.1101730614900589,0.01755017951547642
1808,0.01507550960661717,0.01469595171511173,0.003485352642377483,0.04220235359267913,0.04138806834816933,0.008750574132294011,0.8763226021386822,0.8764203786849976,0.01829811343375373,0.3072823073059439,0.3078911900520325,0.03480215326700945,0.1069582921897322,0.1059660539031029,0.01558111405607568
1809,0.01680846771175811,0.01615997776389122,0.004813658879015429,0.048959726632083,0.04731296375393867,0.01328434500906001,0.8607492239942376,0.8680834770202637,0.03606373221485885,0.3270312549364742,0.3258292078971863,0.05385624548028953,0.1255714696156695,0.1237442567944527,0.0258536562321898
1810,0.01987024539550847,0.01917567662894726,0.0054545606722366,0.04785065979598731,0.04674028232693672,0.01119083704506396,0.8677379058202496,0.8682345151901245,0.01804742833892728,0.3314113853531891,0.3314686715602875,0.03819594817786105,0.1164210236010206,0.1153734996914864,0.01896024336732012
1811,0.01557946825819255,0.01504879212006927,0.003882826097393674,0.04252150973627928,0.04136484675109386,0.01003219339273416,0.8438482974299368,0.8456674814224243,0.02145819510487462,0.2876577499478325,0.285449355840683,0.04429909567042236,0.1071745038276977,0.10551767796278,0.01904599258031106
1812,0.01653649198739457,0.01581811904907227,0.004282790719220035,0.04216017972572288,0.04098081588745117,0.009336805908150878,0.8614428119348222,0.8611136674880981,0.01709511550811089,0.3068301913568471,0.3061423599720001,0.03603818554217102,0.1074130641310707,0.1059440299868584,0.01606380868974832
1813,0.01567613306358774,0.01484817545861006,0.00429490774238585,0.04236053637149403,0.04093235917389393,0.01017009728612148,0.8757577396311411,0.8766960203647614,0.01863429405455009,0.3261997850920733,0.3257880955934525,0.03179595690158156,0.1098252726777843,0.1085979379713535,0.01649532786765317
