Plot_ID,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Days2Maturity,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
1407,700.8130081,8,Willy,GN10521,2020-06-20,2020-08-13,61,1.439402585550852,3.2445451296380377,3.181509830512171,7.283406581738616,20.06993682830121,39.61047983692413,175.2170352681903,16.888426997789033,16.825391698663168,175.2170352681903,1.8681778432130531,0.6586092101340526,25.37495829165953,29.561059048186692,39.35808810237975,25.200478770853483,35.05936083374841,-42.09765602764139,1015.8270318323769,7.560262830646437,27.524002612885276,306.7140594486422,-5.309030523561945,20.064840386132285,9.538417005645094,26.483399213970536,26.336670175410955,27.826454331411774,27.69246641858248,74.5084589198379,506.17485293569814,361.7140594486422,-6.525787370280028,527.7341963157171,115,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1408,598.3739837,8,Polkka,,2020-06-21,2020-08-07,62,1.227325447259701,2.6880654993393174,2.0670233409206817,5.827408745356035,19.14869600856115,37.52735057738648,175.2273222201619,17.08167266764047,16.46063050922183,175.2273222201619,2.081782210498252,1.8760150325486156,25.097230019795205,29.698024390158245,35.302847818048534,24.676194336481526,30.64312637908216,-43.68200436207642,1049.7420463951735,10.278326539697776,21.221797081433976,311.4766346466228,-3.0589515413333066,25.963201066965397,12.095986032850064,26.367993487312006,25.092707053507638,27.40112109953694,25.92656565518375,69.91857019586016,518.4579546215294,358.4766346466228,0.14984007991609838,533.8622514552256,109,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1409,678.0487805,8,Mirakel,GN06600,2020-06-20,2020-08-11,61,1.1079695610386777,2.5216543622930203,1.8057085551010152,5.794182468200887,18.71427579035036,38.507829586054115,156.91616490248816,16.908567235249343,16.19262142805734,156.91616490248816,2.1296306084463468,2.123292993597945,25.385547471253417,29.98470549851773,35.69866251384926,24.572388285496356,29.80254796463172,-44.0605142164981,1043.1518664026407,12.58474252576517,20.181103066339148,319.2595693493368,-1.9664236367757058,27.772631819789407,12.204010950426024,26.739829555827157,25.20326440122291,27.994119386666636,26.168420180489893,70.20599571621435,568.0086392520449,366.25956934933674,2.5279202857647607,582.5324718961414,113,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1410,559.3495935,8,Bastian,,2020-06-18,2020-08-07,59,1.0781699910769187,2.468867886926245,1.880350641144393,5.707486079308389,17.95986170897497,37.60455587542423,151.58174527431564,16.07951106783058,15.490993822048729,151.58174527431564,1.979215141631178,1.8155921309552725,24.419185445768715,28.55833952391682,35.35559638019216,23.843471694753838,29.603650273331098,-42.69110856014041,988.3113539011088,11.224495387486245,20.421200665034142,309.57859572032135,-2.4139125567588757,25.155692536892065,10.963692894779173,25.652362427130004,24.399465307252306,27.068462654790014,25.594626986984974,68.05621541574347,553.7331043367979,356.57859572032135,1.0051517919960546,568.991901443275,109,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1411,665.0406504,8,Zebra,,2020-06-20,2020-08-15,61,1.3875404608380144,3.089087815401582,2.7318734322286575,6.942274904608656,20.36117546294172,41.736834016389324,180.04448440492467,17.629302030713063,17.27208764754014,180.04448440492467,2.0587617377364933,1.3232267480179558,26.693492365991577,31.189784617908078,40.326904678298256,26.79224223629487,35.11931555356094,-43.90766539050489,1072.0466971697006,10.349979417760332,25.380287045306,335.6737393078704,-4.4284707080279615,24.132839264228405,11.013012852066034,27.925328985248793,27.158451673330422,29.380388230481806,28.498852711114672,76.63131050586878,569.2517658782132,390.67373930787045,-2.938954995526956,589.0271312761607,117,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1412,570.7317073,8,Runar,,2020-06-19,2020-08-09,60,1.0281096144215334,2.4556716320646346,1.7394177512725402,5.824204245673503,19.64286390563236,38.91390747683715,161.55981583985755,17.90344615435982,17.18719227356772,161.55981583985755,2.1438158984351947,2.1643026787182733,26.215436596990603,31.205143988422194,36.31556260101879,25.02900636988082,30.063839052039437,-49.704502800450086,1102.8569244932728,12.887611549022312,21.32632379977995,349.0537297517193,-1.5421786277700993,28.852787118439366,13.605547854735395,27.602211624785713,26.106938600386695,28.573133453710895,26.83975893238703,72.2748641300834,641.8600893882273,396.05372975171923,4.378722335477079,655.9047628754419,111,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1501,645.5284552999998,1,Mirakel,GN06600,2020-06-20,2020-08-09,61,0.9968094714578151,2.4502684617941703,1.6197173016739965,5.76804632618691,20.924160598647145,39.8566353401784,171.63519201239916,19.30444329697315,18.47389213685297,171.63519201239916,2.2840101504565298,2.466674389907106,27.52775768846277,33.07310710008062,36.91546223780779,26.146161702123496,30.59263503156386,-57.56819660237115,1191.488644223196,15.396300427923432,21.98573096026903,370.8640528668902,-0.5337009652034372,31.480248688762575,15.608907535916607,28.982297508887672,27.26282790439246,29.62198009560677,27.644425532328164,75.3502141407341,744.2314702801559,417.8640528668902,7.706083146059596,757.3029150176056,111,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1502,637.398374,1,Zombi,GN11644,2020-06-21,2020-08-08,62,0.99969847841541,2.4119920946820343,1.4881812244611208,5.670840063539618,21.14725336814446,40.57048940184696,177.95157915186172,19.659072143683343,18.735261273462427,177.95157915186172,2.3361044864875375,2.6646428669240034,28.05723656288887,33.78066757388035,37.27742020545557,26.75327334159295,30.758019201849947,-59.00229294487906,1216.496763429837,16.821738884608642,21.40838678246848,388.11844386920285,-0.2908498902136055,33.14449339161477,16.25428957402511,29.571124713344854,27.653168770682868,30.20303954631065,27.991531285452,76.3873775207604,790.0355852178726,435.1184438692029,9.475399793487291,802.457132702747,110,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1503,497.5609756,1,Avle,,2020-06-20,2020-08-09,61,1.1054070674305194,2.554625064487169,1.657094556128511,5.986506375531836,21.072582173109467,39.99137602446236,167.24871413698176,19.41548761698096,18.5179571086223,167.24871413698176,2.346748505415307,2.5814411913225603,27.723507762745875,33.474107790309226,36.7528859653316,25.997254074784763,30.358314141152206,-55.23867313542544,1200.8304773532038,15.720918186770657,21.444718366499515,357.9196915153229,-0.8667761035357121,32.22512242116606,15.793767988785063,29.26238890168465,27.386077159541575,29.84710819017561,27.6755802583603,75.88880709123586,702.7593923502329,404.9196915153228,7.2133857387088645,715.8156190880268,111,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1504,531.7073171,1,Caress,SW01074,2020-06-20,2020-08-11,61,0.9908247520467112,2.3991857594087893,1.6696588791452731,5.733007835706191,20.002788034204155,39.49194260037202,166.84223556472753,18.33312915505888,17.603602274795367,166.84223556472753,2.137887887625594,2.199551216231001,26.73406396985873,31.919085075409097,36.86013796839962,25.76213979687918,30.423833907803278,-52.055822518185586,1129.1688245140733,14.090316222956448,21.49996236653385,368.5674234255147,-1.1374145040672603,30.543986170834597,14.303341777636675,28.163302821433213,26.638788103701906,29.079450320271636,27.317204848711135,73.44674463863821,703.8136096098058,415.5674234255147,6.562117708341779,717.2519219662151,113,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1505,692.6829267999998,1,,SW11230,2020-06-19,2020-08-11,60,1.124342010959256,2.618540887608723,1.869764834691197,6.093763281826287,20.530147411737833,38.841587025020075,162.75015273644652,18.660382577046636,17.911606524129105,162.75015273644652,2.242974929566992,2.243845048608039,26.702566157095276,31.98414911557209,36.220228793164964,25.05699374426677,29.982459736271792,-52.71111135269373,1149.573996739499,13.424041337438743,22.06033278045372,339.8662224587886,-1.6246474542172624,29.53212886152424,14.428951097935387,28.095908534524895,26.558890675612922,28.78860038329735,27.026118396082815,73.61218642984852,640.3868116434727,386.8662224587886,4.509848968811709,654.4735106376805,113,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1506,583.7398373999998,1,Bjarne,,2020-06-18,2020-08-06,59,1.1471822677555705,2.629962943618307,1.8274577489248918,6.030123853318887,20.323199294863038,38.99723138362791,163.66892341711213,18.495741545938145,17.69323635124473,163.66892341711213,2.2852858705561516,2.35680796567961,26.671211604168775,31.946126599599324,36.10962239902832,25.145716684628795,29.995856106145396,-50.91239431811703,1141.8447005440253,13.98214972080995,21.454300638764536,335.98603246070707,-1.5474051183182826,29.78729201917287,14.31455626933447,28.093368029357343,26.42594722817952,28.857238382207413,26.92864016024844,73.48775514549733,630.584558368853,382.98603246070707,4.613251967197361,644.5657743281893,108,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1507,517.0731707,2,Runar,,2020-06-18,2020-08-04,59,1.0096613963200136,2.5119197889682043,1.6649543124986521,6.05398965168575,19.46079887168422,39.343689277920504,143.52822236210562,17.795844559185568,16.948879082716015,143.52822236210562,2.3492238691177434,2.5302076205878348,26.27745428930055,31.156280619294165,36.12723316146453,24.467171489141037,29.03115101535445,-50.101824438425126,1101.629292609916,14.985317085141403,20.679293241227185,336.3555567961551,-0.5351985674748534,29.856135532738588,13.510266727856163,27.653548276181628,25.861305204785793,28.759729781203998,26.65117640145466,72.10970872815844,665.728190600556,383.35555679615504,5.600694127605031,679.3722199350434,106,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1508,598.3739837,2,Zebra,,2020-06-20,2020-08-13,61,1.4898756757362872,3.41607056731291,3.2576431232195446,7.602263591406377,21.333054488068747,40.46463105118648,179.26807880007894,18.075411364849202,17.91698392075584,179.26807880007894,2.0846223356699882,0.9399925304755349,26.547719532395064,31.28703744892976,39.64619463664589,25.869970988338416,35.06855389271902,-46.169948014754524,1090.8617796546869,9.826191227073158,28.078145043133468,319.4570754868427,-4.400342562477782,23.231591640549738,11.127790717000638,27.751124836094746,27.366432972406354,28.815098706310216,28.362831118559043,77.3680756947171,568.9789720472543,374.4570754868427,-4.134084363987268,589.7289181443064,115,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1509,656.9105691000002,2,Felgen,SW21074,2020-06-22,2020-08-11,63,1.1812468396438285,2.798202628010903,1.9649124511097638,6.511092304024802,20.599548658047848,38.83608631519773,155.09881584180187,18.634636206938087,17.801346030036946,155.09881584180187,2.4502459652682136,2.4975711617254475,26.704685038184195,32.05315130815384,35.77463036917298,24.537555886208516,29.22410881391335,-51.90821502217298,1151.4097794923307,14.884853976511586,21.845398141948685,345.91001658179067,-0.9546347162632194,29.986043242366538,14.420671119832402,28.12091008742145,26.37876752278242,28.805706428863928,26.776850586734135,73.8629138090091,685.3880412723139,392.9100165817907,5.1404834940215185,699.3924061783189,113,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1510,619.5121951,2,Rabagast,GN07501,2020-06-21,2020-08-07,62,0.9610362253125594,2.245877926098316,1.6693728891431439,5.41092759982945,18.03209010056027,38.369587784001915,156.01068484405758,16.362717211417127,15.786212174461955,156.01068484405758,1.861346737740928,1.7701026190388434,24.809727909156848,28.8582686109916,36.38436482141228,24.61006551394761,29.93228672085772,-46.370393430681276,1004.8232341632347,11.056514236082368,20.38504798679115,346.1030330640175,-2.466139583266948,26.295036502494703,11.501002876517868,25.98327943420943,24.802078705095838,27.486828658846786,26.13910635357185,68.42415007493128,615.2899873610793,393.1030330640175,3.1466636419215437,629.8200772304746,109,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
