Plot_ID,GrainYield,Replicates,Block,Name,Line,Maturity_Date,Days2Heading,Days2Maturity,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Lodging,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
1328,725.3333333333335,1.0,28.0,GN07581,1306.0,2020-08-11,64,88.0,1.0393169367259036,2.7712848695693544,2.015311550708598,6.51108892683147,19.365875923819843,41.16903312462863,158.64760781858166,17.350564373111244,16.594591054250486,158.64760781858166,2.4879412517042074,2.4377899502815246,26.33805131155053,30.884566521983785,37.8545842300474,25.696276337914934,30.4184928435355,-48.84323083539892,1071.2727951411048,18.149824199934592,21.78644054611049,397.1631875875429,0.5531766152927269,30.216130320366368,12.568458462154895,27.539952975060462,25.8592669092797,29.00569628298032,26.963821514051737,73.8320113428494,886.5835139050013,447.16318758754284,8.18139932042282,901.2516897038787,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1329,733.3333333333335,1.0,29.0,GN13528,1558.0,2020-08-10,66,87.0,1.0593030871086135,2.6794583210902685,2.031769871279703,6.345106910055289,18.89471460378005,40.69417928390084,155.2956441968214,16.862944732500345,16.21525628268978,155.2956441968214,2.2678436837922193,2.102824185090902,25.837083752750907,30.142975276289523,37.733717063503526,25.39696429824869,30.526456755989454,-46.57577466062897,1037.6842219424432,17.311152243329207,21.639031665966822,380.76730452797506,-0.3211910918109472,28.86188219728202,11.812654765466387,27.0060896241728,25.540652480483004,28.590183495344213,26.792883646661227,72.57769449802603,835.727371968326,430.7673045279751,6.696106008952277,850.8762362728917,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1330,685.3333333333334,1.0,29.0,Bau/Milan -2,89.0,2020-08-17,71,94.0,1.3534635207376484,3.5578805232912076,2.7381676806654376,8.18511859176473,22.282082816099535,45.09553089975051,159.2161804508475,19.5439151354341,18.72420229280833,159.2161804508475,3.024129845179329,2.748575615538924,29.307885411302454,34.583849643972705,41.5672258173166,27.07750599209468,33.374727021290994,-53.222245669387895,1205.4234218310767,19.341494885096868,26.15061292423803,394.58291922718735,0.15177740297225395,31.353960670639673,13.481380794242398,30.71566407095178,28.89844530481647,32.12357542901555,29.9309397363877,83.48203186864535,924.163355271879,451.58291922718735,5.0037621696299,942.528158108399,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1331,730.6666666666665,1.0,29.0,SW51069,59.0,2020-08-12,67,89.0,1.1572048006179225,2.923395634615888,2.2933667248429095,6.892867203484773,19.61274594796436,43.79699357381592,160.8204812229119,17.31937922312145,16.689350313348474,160.8204812229119,2.396219743770944,2.108901963606758,27.062135722241322,31.15660275278421,40.846209328661104,26.88721067008682,32.995582671553436,-46.71530021314757,1064.363909778206,18.161352455328274,23.400431332090925,393.96757014022717,-0.7525954527240897,28.591680096390892,11.324744920439594,28.14773560284129,26.724442595214185,30.13647021915432,28.38766623860369,76.6781040178926,876.3553398209121,448.96757014022717,5.251242660728387,893.8590015014557,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1332,717.3333333333335,1.0,29.0,GN13578,1576.0,2020-08-14,68,91.0,1.2475752015235946,3.135517220258609,2.6618550202783435,7.42672644040754,21.386932751960643,44.517090092030045,175.37047136388836,18.7250777316823,18.251415531702037,175.37047136388836,2.361604218715279,1.7705244105842068,28.49741303955674,33.357076239600026,42.3018953853859,27.874547122108545,34.9401636014062,-52.57125737485182,1142.4511519001485,17.714908449698527,26.565071299617802,423.1370498530665,-0.981924655911208,29.59984972095578,12.416133661867914,29.82866762017028,28.724026769181688,31.444342732656366,30.09868689457309,81.67626077666299,972.6330895178194,480.1370498530665,5.355742289821913,991.331837146168,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1333,764.0,1.0,29.0,GN13618 (Betong),1592.0,2020-08-13,66,90.0,1.383329205638601,3.349455674148593,2.6318053069384035,7.381231364932292,20.361438296291805,43.44471568094485,164.7411951564049,17.7296329893534,17.011982622143215,164.7411951564049,2.683776835720181,2.3487050801550096,27.228305359079528,31.60482011822529,40.12054980978569,26.899801268837965,33.196714473872255,-45.89038784094702,1092.4839940496115,18.61778982431934,23.67683666404454,377.200097102188,-0.9793171082999208,29.009040094114496,11.673744679945395,28.333934808864765,26.724270488045114,30.076525803849083,28.09856357208721,77.62067664825582,824.1142190396691,432.200097102188,4.266364904130934,841.9750221571524,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1334,554.6666666666666,1.0,29.0,GAMENYA,1634.0,2020-08-11,63,88.0,1.1901555306012956,3.072997782495805,2.329377960898756,6.73085428959587,17.54790651695803,39.59306457421774,137.26806423194574,15.218528556059272,14.474908734462224,137.26806423194574,2.626462073491559,2.438330710729106,24.147482448522823,27.62555861992292,36.06944133148611,23.67650971824142,29.22127343751651,-38.22855389538174,942.8565062274383,15.854079106963322,20.486182921540497,320.6265870156012,-0.3010771220262259,25.685701271295606,9.386703278349678,25.1021311870905,23.423374043515835,27.087288429336283,24.994054556951987,68.47967636746307,664.1351393220289,370.6265870156012,2.6771251042811683,680.4752235783031,40.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1335,717.3333333333335,1.0,30.0,Naxos (x3),39.0,2020-08-16,64,93.0,1.2972981643876003,3.2081636599239127,2.7779826961548206,7.359811403757586,20.294007708732458,43.79510428285695,171.35924787714683,17.516025012577643,17.08584404880855,171.35924787714683,2.3410464593054034,1.6600343446125678,27.326473220938443,31.608148160156997,41.56970594819828,27.22060379663995,34.757556919746676,-46.56132908123026,1068.1687393054222,16.043598198210645,25.792227977275033,399.31313341214155,-1.564882010523822,27.42804919545784,10.677248962135907,28.540181222135587,27.503480597031412,30.467811225105095,29.16694623678153,78.74805566585498,847.0814721462501,456.31313341214155,2.8831108562506125,866.563929683336,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1336,710.6666666666665,1.0,30.0,GN12701,1562.0,2020-08-13,66,90.0,1.359943525055618,3.2880995795337693,2.6311754025591023,7.356047656470611,19.439541361939217,42.3317683057957,155.62023888157623,16.808365959380115,16.15144178240545,155.62023888157623,2.5850802314528187,2.1895342474038455,26.12416862620497,30.114377211658407,39.4648449908288,25.641855130819803,32.71514510325336,-42.80809602384018,1034.7789246417935,16.417003700812383,23.664284040733378,355.4947253480952,-1.3593337229426388,25.412240572477547,10.386565812441445,27.135889745935454,25.705243417866743,28.96604612378755,27.24957517756345,75.22271017004242,773.9731789823422,410.49472534809513,1.5134500705390055,792.8427956889919,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1337,725.3333333333335,1.0,30.0,GN13614,1551.0,2020-08-13,67,90.0,1.143877990311278,3.010713222654287,2.242572907783135,7.1246125463603365,20.4160587598821,44.61040099367087,159.15115190706675,18.173485852098967,17.405345537227813,159.15115190706675,2.634975547214162,2.506086698972061,27.954367062738278,32.4579261337763,41.08979839585878,27.170724478586905,32.74218389626287,-50.29918201429767,1121.1347637207841,20.1914980739434,23.581532674844077,400.953490998137,0.3390712138943506,30.921136008351485,12.619008154191617,29.10874638594811,27.382097828442983,30.903213958725097,28.791745040989404,78.80953734928121,935.9898990512879,455.95349099813694,7.449875533590039,952.7354271104158,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1338,481.33333333333326,1.0,30.0,CJ9306,72.0,2020-08-10,62,87.0,0.9803434251949914,2.654736290437474,2.0391910358746026,6.203596188464299,17.707259774528854,39.91780440419612,144.1770683019893,15.668068738654254,15.052523484091381,144.1770683019893,2.2899381198053534,2.0898069600183837,24.657598444342007,28.399143854538057,36.9304772474325,24.312802943685828,29.734722609866292,-43.32640960882298,964.70593450177,16.878906511631193,21.36551751622457,355.432431864504,0.25836155230826885,26.211342729869273,10.193002566863651,25.715447503104617,24.296567790491324,27.582046275373617,25.816371859877634,69.86146263401506,802.4329834763578,405.432431864504,5.413435710598396,818.2308674704174,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1339,745.3333333333335,1.0,30.0,GN11634,1515.0,2020-08-16,68,93.0,1.122389065299,2.91527638597569,2.101468886075436,6.986366330082007,20.89019011804421,46.62282225788018,170.63394109930067,18.78872123196878,17.974913732068526,170.63394109930067,2.6066948205769433,2.5799147660470236,29.229788304100676,33.904623669814235,43.00980719053025,28.649935418232367,34.51156959864574,-51.45571504188525,1159.875573914137,19.807074560267775,23.842272009565924,411.80820721278445,-0.08032523954911913,32.40974504768922,12.999848408851705,30.556150921131618,28.73616888174844,32.570205603022,30.353346623339927,81.72273374764302,911.4117737087861,468.80820721278445,7.143853197417377,928.5884854159888,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1340,502.66666666666674,1.0,30.0,RB07,1331.0,2020-08-08,62,85.0,1.0721318525889585,2.77288973836177,2.106103582645299,6.478208748551296,18.439887221271377,40.05858533420117,144.19460624746483,16.333783638626077,15.666997482909604,144.19460624746483,2.3675440414892828,2.191888764147634,25.220387399995463,29.338122055971613,36.971041626049015,24.365273473449196,29.75169630155038,-44.340260948579605,1006.6984645462234,17.002636485496755,21.611137918076466,348.68618926721206,-0.11400409882342244,27.046750053633783,11.043031807555032,26.351998706666343,24.840254337518854,27.983371769190192,26.127047809955208,71.35479182527897,772.5375353854809,398.686189267212,5.1420182687644225,788.2856324693338,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1341,,,,Bastian,,,64,,1.130748769301362,2.8835506868703926,2.7506310617201986,7.157384807549214,20.173515989610713,43.0948536616297,172.68708868083124,17.422884927890514,17.28996530274032,172.68708868083124,1.8857215427192244,0.9183887431813391,27.046352487247603,31.320105747119403,42.366909856376864,26.91235339409157,35.37219794391351,-47.15923526625238,1050.6898806794388,11.746634841095258,27.598767745496946,395.97282439481984,-2.9521722292546806,25.170301831659533,10.50014765119692,28.261996531470363,27.90576865250602,30.10436768359807,29.68101247377878,78.28998184764193,777.4039247913025,452.9728243948199,0.49053326676571263,797.5999149252387,1.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1342,,,,Bastian,,,64,,2.4324144223213415,4.268594671656475,4.8351599485070125,7.533738428835444,14.454495627815938,28.050100600493987,140.5343276355371,9.619335679308925,10.185900956159461,140.5343276355371,1.2696149724845964,-1.2310142837687463,16.19214365256199,17.70954137683235,30.294378646832005,17.42083318204232,34.78308118115241,-20.25542547780012,554.497529684514,0.5090048096012338,27.03928336522678,194.83618905529954,-9.014318935053828,-7.034156151890086,-1.80143195730182,16.73169908552913,17.856771029639177,18.59574365384787,19.965166711382274,59.10925485876966,351.87946980067716,251.83618905529954,-24.225761952447716,384.6199268951552,1.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1343,,2.0,3.0,BJY/COC//CLMS/GEN,1421.0,,64,,2.7516643169568855,4.488243821581518,5.551633720772546,7.561761660247833,14.231423710571194,24.780798592944194,176.46689321726402,8.679789989798648,9.743179888989676,176.46689321726402,0.673189605433604,-2.6108537820664415,14.447308706019813,15.875309103131565,28.84570096442539,16.842291958837187,38.56700332352108,-18.620526618967453,478.2518034202778,-2.3299232601027966,29.16418525509572,193.62310040507603,-10.63047159562518,-10.91599580314247,-3.403865749795333,14.943772377567816,17.015012492887614,16.522389341163958,19.002762880718876,57.25803883332415,339.74505607036434,250.62310040507606,-26.461681495357023,375.0685484617422,1.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
