Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value
1311,0.028230423711768,0.027795747853816,0.005937901509081,0.048626478167794,0.048260910436511,0.008748642422723,0.030185720608876,0.029921732842922,0.005221432221689,0.12132869443303,0.121202658861876,0.01719976350496,0.880493633710161,0.880480140447617,0.012208351699199,3.887516607694132,3.871185541152954,0.292093591722597,0.472751670021563,0.473092094063759,0.047463043805591
1312,0.02623831484334,0.025689763948321,0.006035340113887,0.046020006628959,0.045530313625932,0.009482000439182,0.027712263847842,0.027342881076038,0.005254381376094,0.116916891836253,0.116759955883026,0.019000245011086,0.891887319407604,0.892060130834579,0.012502521357159,4.150335587286796,4.11667275428772,0.394588583535685,0.482450558923181,0.483846858143806,0.052926558591425
1401,0.024082591211388,0.023234901949763,0.004487419705777,0.043674690792028,0.042141947895288,0.008603606931192,0.024701820971418,0.023954540491104,0.004337726479358,0.115849808961222,0.113398548215628,0.017385334830041,0.904202979808774,0.905203938484192,0.011180691413521,4.148368844307831,4.154581546783447,0.438999473670988,0.488659966870114,0.488025918602943,0.039193704158839
1402,0.023757716531074,0.022896764799953,0.004450227250463,0.039712952208669,0.038052842020988,0.007795871982185,0.024631831805657,0.023900497704744,0.004217409013161,0.103986537602167,0.101697418838739,0.015227410905836,0.897898404580062,0.898520976305008,0.011237451008771,4.48702013153227,4.490155220031738,0.434094097543246,0.455832334865574,0.453872129321098,0.03816014865187
1403,0.027181448166394,0.026346992701292,0.006215793297359,0.046002670505047,0.044593341648579,0.00991942652061,0.029640697104814,0.028951290994883,0.005396239711839,0.114857173686484,0.113341793417931,0.019221911108239,0.874940966194585,0.875113189220428,0.013504912466973,3.901099122857007,3.880960941314697,0.411520110773637,0.442423602257884,0.441310495138168,0.048115896136796
1404,0.023574373257779,0.022929801605642,0.004353820721256,0.043452943754388,0.042214354500175,0.008507250380297,0.025670739572594,0.025089138187468,0.004081626959068,0.113382627643675,0.111861538141966,0.01763090093537,0.894146249773066,0.894679129123688,0.009790628665452,3.979693858078539,3.965930342674255,0.369341722738999,0.457937928733858,0.45672295987606,0.045620120276541
1405,0.024970141354292,0.024050595238805,0.004711087063676,0.041896302269727,0.040137460455298,0.008420850825527,0.026414040284531,0.025656281039119,0.004247113108768,0.107264680024822,0.104833487421274,0.01661540543154,0.890947480860972,0.891639918088913,0.010213415902917,4.376843684385853,4.38111138343811,0.438679463027545,0.456207014562242,0.453212857246399,0.041420232530115
1406,0.022424528923633,0.021634518168867,0.004135944433299,0.04196376686075,0.040109921246767,0.008741454927467,0.025173189497908,0.024482612498105,0.004128378748307,0.108284028169722,0.106035027652979,0.016632558236594,0.893607752000937,0.894389569759369,0.010512286218254,4.121420428493871,4.127716541290283,0.407586464965974,0.44630619735911,0.444010943174362,0.041021510604568
1407,0.026074433283965,0.025260464288294,0.005433403909421,0.043331615355277,0.042283818125725,0.008176460795914,0.028218763475141,0.027549264021218,0.004820508080428,0.107732748699696,0.106575924903154,0.015573862667668,0.879113851191846,0.879556596279144,0.012194593500182,4.178255413063525,4.172219514846802,0.336843502731474,0.436875841951411,0.436954483389854,0.043532832620636
1408,0.025282805733039,0.024327076040208,0.005085526301881,0.040683183990928,0.038935102522373,0.008860706113898,0.028024112823513,0.027244108729064,0.004592474262997,0.101720181499899,0.098755516111851,0.017630500612827,0.876814670587911,0.87688222527504,0.012707345211394,4.483971233856193,4.492719411849976,0.518481458765843,0.426161024816314,0.423687636852264,0.04544432530877
1409,0.024847005516517,0.024317079223692,0.005288452765965,0.042800543817052,0.042055074125528,0.008842967475818,0.02657721902246,0.026160895824432,0.004741000905409,0.109852099720113,0.108973417431116,0.018097509273801,0.889697962437838,0.889537125825882,0.01161147021682,4.184553543859675,4.156347990036011,0.440015135293225,0.45315104832978,0.453262865543365,0.047112480406959
1410,0.023667567243077,0.022724162787199,0.006143729810346,0.040937417311518,0.039313275367022,0.010082442156439,0.026092032793445,0.025326114147902,0.00523993771789,0.103817930632056,0.101149089634418,0.020561109729726,0.884866015636117,0.885066568851471,0.01167048630233,4.206083576591144,4.19831371307373,0.43306604638634,0.424819661822575,0.420644700527191,0.057110568013922
1411,0.027164063082942,0.026401840150356,0.005479588958123,0.043082300511557,0.04175228625536,0.00884041445627,0.028104560385417,0.027492500841618,0.004911235393115,0.106159127390963,0.103865012526512,0.016992756801154,0.883942881340119,0.884335339069366,0.012774903211497,4.524284836139322,4.526825428009033,0.473706382800933,0.454288794624654,0.451645970344543,0.043593441315878
1412,0.021573798790054,0.020755076780915,0.004456786327988,0.042064579328263,0.040280692279339,0.009508235748248,0.02387996024275,0.023053303360939,0.004728797007053,0.112187746703278,0.109625399112701,0.019300521151487,0.90589964027273,0.907203376293182,0.011881781338468,4.243009645247642,4.264838218688965,0.464432950765113,0.48066986385325,0.480675995349884,0.046236296407688
1501,0.022762090757151,0.021785121411085,0.004570523745014,0.043147920146731,0.040994267910719,0.009674403694492,0.023476420683284,0.022579778917134,0.004753483568855,0.11290439515585,0.109944555908442,0.018679811221848,0.907941464362414,0.909647971391678,0.012897608392757,4.21446958855014,4.237426996231079,0.499169531511264,0.483368121832505,0.482162430882454,0.039825331392553
