Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev
787,0.038165311360704,0.035835485905409,0.011700715945898,0.101516097418381,0.095170378684998,0.031566472151608,0.026014103984397,0.024771129712462,0.006691319045078,0.208848955427682,0.20179557800293,0.044698269415644,0.462991857676732,0.460425361990929,0.056141850513651,1.442093712049729,1.441847085952759,0.27782213573887,0.894696719580724,0.896506249904633,0.017271585635447
788,0.038604678201293,0.036916660144925,0.010656259274677,0.097940583283695,0.093251522630453,0.027726439127336,0.027396821016822,0.0263507142663,0.006615946431518,0.213257880201415,0.208174042403698,0.043846649918598,0.467520185431679,0.465545371174812,0.057540140511791,1.413590600327189,1.408380746841431,0.268899318912916,0.890146330393181,0.891368627548218,0.016812377947502
789,0.036227824454812,0.035272127017379,0.008710200120439,0.103103195468441,0.100366372615099,0.022973802656473,0.025396155578982,0.024748933501542,0.005306942432688,0.235196906046865,0.231681980192661,0.037065068537139,0.529164379821901,0.529191046953201,0.050298026877136,1.42922520129784,1.419987082481384,0.222383177004906,0.908992244760589,0.909629464149475,0.012899033186744
790,0.033358870137979,0.032095432281494,0.009220184237111,0.094503940944304,0.091629683971405,0.023364348440289,0.023448833649355,0.022657737135887,0.005560437578979,0.220267915977261,0.217830583453178,0.038389889333034,0.499411671511842,0.502695858478546,0.051762389107136,1.452367528440033,1.440292716026306,0.241766675563555,0.910968630333407,0.911895394325256,0.014908930668113
791,0.037522467860564,0.035618720576167,0.010082213780531,0.105929126441962,0.100790243595839,0.027694533287198,0.027645456905484,0.026634964160621,0.006260200985947,0.235437423915286,0.229500018060207,0.043652978197401,0.481079472840229,0.478954792022705,0.049058245268015,1.219655319735507,1.214803516864777,0.234732242318661,0.892099811627324,0.893487572669983,0.016527499163489
792,0.039764318394371,0.038239197805524,0.010668411335699,0.105944326198312,0.101804364472628,0.027738885098677,0.028869734358977,0.028110980987549,0.006344975272924,0.237072593057143,0.23293836414814,0.043084187448052,0.473118719925609,0.472422555088997,0.048377529781874,1.169263315810283,1.156783759593964,0.225939041953969,0.885667647038274,0.886668622493744,0.017463941119588
793,0.04579004452613,0.042686000466347,0.014595893757986,0.116893561057612,0.109515376389027,0.035146910927675,0.036412507153013,0.034848608076572,0.009239303836744,0.245099948615337,0.237248301506042,0.051713940262528,0.460898412047692,0.456644535064697,0.056562472847614,1.075421997884175,1.072603583335876,0.225193169215591,0.855099208481922,0.856001079082489,0.022579037885456
794,0.04022979280953,0.037565199658275,0.012030688683742,0.099432209947014,0.092829253524542,0.030248959947374,0.026957941099591,0.025572663173079,0.006737447118629,0.227074847485108,0.220544800162315,0.0461927923684,0.513386436424877,0.512070834636688,0.054948497397747,1.481268243034287,1.484638094902039,0.282072955586439,0.901195892740452,0.903480768203735,0.016190742267239
795,0.040560016877444,0.03780834749341,0.012159777726496,0.107573848339199,0.100429728627205,0.031601781848039,0.031853569699495,0.030399654060602,0.007484572129088,0.252271535125137,0.244855582714081,0.04921709157015,0.536192053981281,0.534167110919952,0.059635077963373,1.32934256569982,1.33458423614502,0.241805589086085,0.88848595311893,0.890532493591309,0.018383217626524
796,0.042550010911443,0.039827521890402,0.012183643629163,0.110349401535893,0.102507896721363,0.03371489890293,0.034470307170181,0.032825496047735,0.008622948836478,0.248692740805883,0.238718181848526,0.053975790571762,0.529356654263743,0.524240076541901,0.072399662813368,1.355897584808112,1.354930877685547,0.262764953997507,0.878475807016343,0.879744350910187,0.019839266384524
