Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['weather_features', 'base_indices']",,0.641728,0.638149,0.541400,0.556924,True,2021-12-04 00:24:00.316366
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['weather_features', 'base_indices']",,0.543167,0.505844,0.676746,0.734566,True,2021-12-04 00:24:00.409119
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['weather_features', 'base_indices']","[0.10180234 0.18673322 0.07995112 0.08130662 0.5502067  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.572442,0.221755,0.638201,0.948875,True,2021-12-04 00:24:02.513118
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['weather_features', 'base_indices']","[0.06555026 0.28300396 0.08464002 0.07145118 0.49535458 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.584256,0.061882,0.625200,0.996019,True,2021-12-04 00:24:03.775913
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['weather_features', 'base_indices']",,0.543167,0.505844,0.676746,0.734566,True,2021-12-04 00:24:04.690754
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['weather_features', 'base_indices']",,0.720122,0.712740,0.369058,0.390724,True,2021-12-04 00:24:04.819980
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['weather_features', 'base_indices']","[0.13387613 0.09304021 0.38809453 0.14275428 0.24223485 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.749609,0.273722,0.317490,0.910127,True,2021-12-04 00:24:08.182317
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['weather_features', 'base_indices']","[0.11781962 0.05274984 0.40100494 0.13057863 0.29784698 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.744193,0.519633,0.325912,0.676071,True,2021-12-04 00:24:10.687051
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['weather_features', 'base_indices']",,0.720122,0.712740,0.369058,0.390724,True,2021-12-04 00:24:15.978426
LinearRegression(),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['weather_features', 'base_indices']",,0.506966,0.500537,0.623729,0.643100,True,2021-12-04 00:24:16.085141
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['weather_features', 'base_indices']","[0.08424678 0.07994032 0.35917301 0.09387991 0.38275998 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.543167,0.199961,0.568593,0.943047,True,2021-12-04 00:24:18.870437
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['weather_features', 'base_indices']","[0.05448155 0.04842744 0.36678115 0.07024331 0.46006655 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.541954,0.372031,0.569726,0.802705,True,2021-12-04 00:24:20.817279
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['weather_features', 'base_indices']",,0.506966,0.500537,0.623729,0.643100,True,2021-12-04 00:24:24.990486
LinearRegression(),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']",,0.852955,0.840694,0.360107,0.380547,True,2021-12-04 00:24:26.191030
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']","[0.03001708 0.04004308 0.03467969 0.04389854 0.01161355 0.03774292
 0.07330604 0.00567264 0.00958011 0.01728174 0.01996064 0.00689658
 0.00507349 0.08109165 0.04056079 0.02583618 0.03545833 0.00651863
 0.02671427 0.01954616 0.16686191 0.01942207 0.01466476 0.00769557
 0.00567738 0.00865302 0.01051258 0.01837545 0.01096743 0.01420832
 0.01086334 0.04293225 0.0976738 ]",0.645619,0.238451,0.633385,0.950165,True,2021-12-04 00:24:51.953260
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']","[0.01847428 0.0276727  0.03561095 0.084395   0.01094966 0.04855578
 0.07739434 0.0033782  0.00297715 0.00667778 0.00653563 0.00456678
 0.00084432 0.0903053  0.04233619 0.02652518 0.0389143  0.00470132
 0.0309948  0.01216531 0.19048335 0.00671218 0.01109112 0.0011794
 0.0011329  0.00104798 0.00207129 0.00452979 0.01900616 0.00050496
 0.00804495 0.03949721 0.14072374]",0.696443,0.599311,0.573357,0.685193,True,2021-12-04 00:25:19.221816
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']",,0.852428,0.840991,0.360898,0.380109,True,2021-12-04 00:26:02.621764
LinearRegression(),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'base_indices']",,0.400365,0.357462,0.351640,0.513086,True,2021-12-04 00:26:02.696590
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.03458259 0.02445884 0.02357337 0.01526444 0.0109052  0.01054943
 0.35253533 0.00684496 0.01391892 0.01340967 0.01538562 0.00874005
 0.00727764 0.01981252 0.02386006 0.05711036 0.04625819 0.00834649
 0.02124879 0.02324665 0.01040894 0.02043508 0.01827851 0.01003033
 0.00880922 0.04739874 0.02516497 0.04605833 0.00805122 0.01300616
 0.01182963 0.01683674 0.02636301]",0.419304,0.154838,0.285205,0.908604,True,2021-12-04 00:26:05.724540
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.02709349 0.02929062 0.04295127 0.00761561 0.00771286 0.01027174
 0.42828417 0.00753509 0.0157065  0.01380247 0.01482531 0.01575729
 0.00200309 0.01749375 0.01075017 0.02084372 0.06113236 0.01002023
 0.02684435 0.01977652 0.00685112 0.01902987 0.00657048 0.01855651
 0.0089528  0.04513142 0.01862675 0.04070013 0.00437266 0.01985971
 0.00130538 0.00734373 0.01298884]",0.421123,0.184026,0.279653,0.870621,True,2021-12-04 00:26:08.405720
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'base_indices']",,0.397723,0.368917,0.360845,0.481369,True,2021-12-04 00:26:11.977306
LinearRegression(),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'base_indices']",,0.436041,0.413119,0.803739,0.826864,True,2021-12-04 00:26:12.068440
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.01759841 0.00878645 0.23442575 0.0095138  0.00580699 0.00637934
 0.00919334 0.00361757 0.00654759 0.00909384 0.00770564 0.00913285
 0.00332957 0.00729382 0.00652626 0.00882    0.01016323 0.00468443
 0.00839447 0.00805023 0.00718811 0.00903184 0.00809641 0.00346517
 0.00453778 0.0058025  0.00768393 0.00902235 0.00358073 0.01128267
 0.00818364 0.38816085 0.14890046]",0.445877,0.163781,0.794921,0.972791,True,2021-12-04 00:26:16.176510
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'base_indices']","[1.58228440e-02 6.88313734e-03 1.58976701e-01 1.02035581e-02
 9.67903340e-03 8.92709120e-03 1.48778212e-02 1.24692873e-03
 2.94071702e-03 9.58745880e-03 7.13552301e-03 9.38084130e-03
 2.96598166e-04 1.03730781e-02 2.69170497e-03 8.26246768e-03
 7.51481070e-03 1.00613674e-02 4.79120666e-03 7.69466599e-03
 7.72861838e-03 5.13933230e-03 4.50695704e-03 1.48267103e-03
 2.57026026e-04 7.96419929e-04 5.31954408e-03 9.19957337e-03
 1.79169830e-03 5.32698888e-03 4.74742331e-03 3.32977311e-01
 3.13378881e-01]",0.443066,0.263609,0.797747,0.929495,True,2021-12-04 00:26:20.355743
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'base_indices']",,0.437777,0.418632,0.802011,0.822209,True,2021-12-04 00:26:26.400414
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']",,0.456879,0.405155,0.567030,0.664589,True,2021-12-04 00:26:26.480202
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.08846083 0.01664512 0.01763016 0.0127379  0.00414056 0.01711256
 0.05910162 0.00459694 0.00665687 0.0108086  0.01007637 0.00311276
 0.00672382 0.01413427 0.37598132 0.06571183 0.03185538 0.00522561
 0.01579264 0.03685692 0.01065089 0.02261116 0.02392343 0.00433407
 0.00511428 0.01273284 0.01503739 0.04772618 0.00311427 0.01113623
 0.01122084 0.01209481 0.01694152]",0.484354,0.181294,0.513115,0.932830,True,2021-12-04 00:26:29.566623
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.12772832 0.02012587 0.00443927 0.01014361 0.00293783 0.02378486
 0.09672572 0.00107744 0.01043455 0.00589136 0.00821198 0.00197554
 0.01360623 0.0041814  0.375639   0.07312054 0.02790151 0.00602584
 0.0083716  0.01514856 0.00749197 0.01438293 0.01570493 0.00438369
 0.01419317 0.00414102 0.00939172 0.03524704 0.01105265 0.00676159
 0.00486274 0.01219781 0.02271771]",0.498702,0.203604,0.484016,0.915241,True,2021-12-04 00:26:32.580338
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']",,0.454145,0.414920,0.572594,0.648248,True,2021-12-04 00:26:36.393527
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']",,0.603471,0.556021,0.590461,0.663499,True,2021-12-04 00:26:36.462343
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.02044121 0.00956981 0.01382975 0.01140617 0.01267036 0.02090991
 0.03533173 0.01591047 0.01493101 0.01081679 0.01531919 0.01010822
 0.01182395 0.01457236 0.01697997 0.01269983 0.0226274  0.0377442
 0.02232813 0.23691789 0.07828972 0.02933724 0.05625745 0.03880802
 0.00639674 0.03051699 0.01210198 0.02053308 0.00596788 0.04163017
 0.03032381 0.01636109 0.06653745]",0.652041,0.249848,0.528669,0.932087,True,2021-12-04 00:26:39.406470
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.02602309 0.01407133 0.02582801 0.00665422 0.00572176 0.01896035
 0.06983207 0.02717122 0.00337963 0.00317616 0.02048444 0.00156398
 0.00225752 0.00412522 0.0103021  0.01570459 0.01520336 0.03977289
 0.05266868 0.27048727 0.11839505 0.0260295  0.02738512 0.04191122
 0.00779276 0.04542445 0.00220818 0.03246345 0.01518926 0.02387192
 0.00106328 0.00948334 0.01539457]",0.671461,0.262664,0.497659,0.924948,True,2021-12-04 00:26:42.237995
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']",,0.598133,0.566799,0.599303,0.650368,True,2021-12-04 00:26:45.479644
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']",,0.577861,0.314988,0.637176,0.896954,True,2021-12-04 00:26:45.556437
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.00695744 0.00454051 0.00467805 0.00453237 0.00269792 0.00537605
 0.26470324 0.00151922 0.00184608 0.00808761 0.02164687 0.00084798
 0.00125334 0.00323158 0.08320202 0.01847949 0.00282852 0.00240746
 0.04581351 0.15005295 0.10744983 0.00512801 0.01905769 0.00659395
 0.00090951 0.00117667 0.00161138 0.00240678 0.00123455 0.05306899
 0.0701135  0.02125356 0.07529338]",0.469906,0.166664,0.758637,0.971165,True,2021-12-04 00:26:47.525025
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']","[2.41423865e-03 1.48861661e-02 1.43963390e-03 3.92122033e-04
 9.48712685e-03 8.53445656e-03 1.29328906e-01 3.77926450e-04
 5.65557619e-04 2.98472781e-03 1.73910584e-02 1.05530521e-03
 5.70546498e-03 1.56615306e-03 6.04950708e-02 2.23404881e-02
 4.62998224e-03 4.27861726e-03 5.46194864e-02 2.20216491e-01
 7.73287573e-02 1.72322103e-03 1.14808729e-02 1.19414595e-02
 1.02365768e-04 2.08504637e-04 4.47112084e-03 5.21369922e-03
 1.30653736e-03 1.30103806e-02 2.75440015e-01 1.07081313e-02
 2.43559542e-02]",0.484807,0.024258,0.743452,0.999378,True,2021-12-04 00:26:48.777393
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']",,0.753702,0.352986,0.123781,0.870804,True,2021-12-04 00:26:50.338115
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']",,3328377982.389970,0.618997,-79231442546933055488.000000,0.540428,True,2021-12-04 00:26:50.426877
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.05500056 0.02273719 0.02605885 0.0208808  0.01129155 0.01696456
 0.27952895 0.00639597 0.01011099 0.01936987 0.01531026 0.00659586
 0.005791   0.01901096 0.07915967 0.0286119  0.026376   0.00698221
 0.03306983 0.03992272 0.01740001 0.02536353 0.03223629 0.00464719
 0.00583543 0.00993791 0.01931874 0.01686653 0.00679696 0.04034073
 0.01421624 0.02471052 0.05316022]",0.708046,0.259065,0.389940,0.919470,True,2021-12-04 00:26:56.831117
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']","[5.46268062e-02 2.06412395e-02 1.67493095e-02 2.31234859e-02
 4.43720682e-03 3.71404658e-03 4.35153070e-01 5.02718914e-03
 9.19311045e-03 1.62591285e-02 1.22049975e-02 1.90886700e-03
 4.02269963e-03 9.32130530e-03 1.84787926e-02 1.22918141e-02
 3.10691282e-02 2.19475615e-03 7.13502986e-02 3.59296041e-02
 7.78825557e-03 2.76765533e-02 2.39706683e-02 4.27490805e-03
 3.75017658e-05 3.76409641e-03 7.03479534e-03 9.47278871e-03
 9.11127847e-03 2.67350359e-02 2.67673856e-03 8.24559797e-03
 8.15149260e-02]",0.705179,0.450528,0.394892,0.756503,True,2021-12-04 00:27:03.275023
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']",,0.678374,0.633345,0.437229,0.518888,True,2021-12-04 00:27:12.323486
LinearRegression(),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'base_indices']",,0.459658,0.433506,0.692790,0.732369,True,2021-12-04 00:27:12.421756
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.01822063 0.01145285 0.01424856 0.01435848 0.00544369 0.07233707
 0.03801779 0.0031355  0.00501689 0.01529011 0.02077175 0.00388767
 0.00343351 0.01871186 0.10858279 0.02895905 0.0120632  0.00352343
 0.1402091  0.25699689 0.00997875 0.01747149 0.02676517 0.01378898
 0.0038632  0.0053693  0.0191233  0.01386404 0.00360615 0.02847174
 0.00918769 0.03751735 0.01633202]",0.499788,0.187708,0.633679,0.949803,True,2021-12-04 00:27:16.949924
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'base_indices']","[1.09522620e-02 1.73074362e-02 9.36500777e-03 1.31580425e-02
 1.51556814e-03 9.27629944e-02 3.72333384e-02 3.16402783e-03
 5.47278062e-03 1.10460166e-02 2.27776623e-02 1.68337001e-03
 1.97708771e-04 9.49454107e-03 1.70189169e-01 3.75681713e-02
 5.31277825e-03 1.04719407e-03 1.84540576e-01 2.79064452e-01
 5.96567848e-03 3.58956310e-03 2.04703858e-02 1.10110271e-02
 3.71399090e-03 2.18904055e-03 1.01160556e-02 4.29257561e-03
 1.64115970e-03 4.76304424e-03 3.55520593e-03 1.15659274e-03
 1.36825826e-02]",0.505504,0.319373,0.626068,0.854658,True,2021-12-04 00:27:21.823799
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'base_indices']",,0.468746,0.450240,0.680264,0.711309,True,2021-12-04 00:27:34.743449
LinearRegression(),Trapezoid,all_mix,all_mix,['spectral_indices_all'],,0.855814,0.845093,0.355957,0.374052,True,2021-12-04 00:27:36.200428
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,['spectral_indices_all'],"[0.04760674 0.07653256 0.00800345 0.01213567 0.04835406 0.02999364
 0.00766098 0.00605328 0.08514525 0.03627974 0.0349337  0.03293502
 0.00980125 0.03454097 0.02484737 0.16981367 0.02845557 0.02236733
 0.01158047 0.00698606 0.01033094 0.01442531 0.02308417 0.01317532
 0.01715557 0.01368466 0.06976844 0.10434881]",0.672593,0.250396,0.602278,0.945048,True,2021-12-04 00:27:58.802228
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,['spectral_indices_all'],"[5.98725966e-02 9.07864410e-02 1.36651802e-02 1.10147328e-02
 3.55067573e-02 1.36964993e-02 1.55552184e-02 1.64976262e-04
 9.96209901e-02 4.54563604e-02 2.68492026e-02 2.60005043e-02
 4.79187836e-03 3.72737598e-02 1.76243987e-02 2.20120780e-01
 1.73454990e-02 8.47220744e-03 3.02898862e-03 3.05905184e-04
 9.61656969e-04 2.97243216e-03 4.65944495e-03 1.78735831e-02
 3.87592739e-03 1.11888292e-02 8.39033637e-02 1.27411886e-01]",0.735523,0.633602,0.524471,0.648139,True,2021-12-04 00:28:21.165195
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,all_mix,all_mix,['spectral_indices_all'],,0.855446,0.845864,0.356557,0.372912,True,2021-12-04 00:28:57.558049
LinearRegression(),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,['spectral_indices_all'],,0.399492,0.363694,0.355548,0.495805,True,2021-12-04 00:28:57.628859
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,['spectral_indices_all'],"[0.01468412 0.36065489 0.00883635 0.0201393  0.01868939 0.01899618
 0.00963708 0.00860336 0.02484336 0.02623244 0.0616424  0.06682723
 0.01029971 0.02469291 0.02917454 0.01410356 0.02530038 0.02085082
 0.01069417 0.01114303 0.04748636 0.02736841 0.04853568 0.0094808
 0.0178681  0.01299051 0.02155219 0.02867273]",0.419695,0.153888,0.284780,0.909751,True,2021-12-04 00:29:00.428392
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,['spectral_indices_all'],"[0.01143783 0.43312319 0.00582029 0.01482574 0.01986923 0.02065894
 0.01106052 0.00681177 0.03270866 0.0133692  0.03177567 0.09322966
 0.01201292 0.02912421 0.02016372 0.00590078 0.02710104 0.01368426
 0.01388263 0.01640158 0.05617571 0.01617673 0.02552627 0.01082123
 0.01471157 0.00654545 0.01752342 0.01955777]",0.417220,0.189120,0.292447,0.863438,True,2021-12-04 00:29:03.350910
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,['spectral_indices_all'],,0.396125,0.369313,0.365956,0.480251,True,2021-12-04 00:29:06.356724
LinearRegression(),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,['spectral_indices_all'],,0.434614,0.413453,0.805074,0.826586,True,2021-12-04 00:29:06.436512
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,['spectral_indices_all'],"[0.00965324 0.00950011 0.00469548 0.00814584 0.03913754 0.0144204
 0.00511961 0.00435449 0.00792075 0.00961935 0.00915395 0.02399836
 0.00696036 0.0101332  0.01175104 0.00868829 0.01046695 0.0081153
 0.00490887 0.00335338 0.00608095 0.00909879 0.007388   0.00467994
 0.01115597 0.00635688 0.60207986 0.14306311]",0.450671,0.164223,0.790617,0.972645,True,2021-12-04 00:29:10.280256
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,['spectral_indices_all'],"[1.52367565e-02 2.16911805e-02 1.29566509e-04 8.89321926e-03
 4.39259923e-02 9.17205161e-03 1.56437453e-03 7.34486959e-04
 1.25958607e-02 3.31383503e-03 9.61538522e-03 2.10499365e-02
 9.58454617e-03 5.74909776e-03 1.07585559e-02 1.44791409e-02
 4.84365882e-03 3.12528910e-03 2.63501535e-03 1.32685866e-03
 4.85922627e-04 4.30287450e-03 4.52819868e-03 7.62227293e-04
 3.18113432e-03 7.32197127e-03 5.02212011e-01 2.76780852e-01]",0.445104,0.271026,0.795541,0.925500,True,2021-12-04 00:29:14.057527
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,['spectral_indices_all'],,0.436265,0.419850,0.803417,0.821175,True,2021-12-04 00:29:19.543040
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],,0.455832,0.408599,0.569504,0.658879,True,2021-12-04 00:29:19.617840
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],"[0.01932825 0.06330338 0.00769631 0.01018867 0.01995133 0.01320289
 0.00413848 0.00789199 0.02103977 0.37920963 0.07384769 0.0622223
 0.00626293 0.02110766 0.04133827 0.0174923  0.03248206 0.02907633
 0.00568867 0.00706749 0.01483632 0.01905097 0.0518929  0.00742747
 0.01447177 0.01392614 0.01581653 0.02004153]",0.495275,0.185923,0.491142,0.929350,True,2021-12-04 00:29:22.643038
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],"[0.02108524 0.08981524 0.00433821 0.0075543  0.01748037 0.01787622
 0.00480167 0.00354594 0.02415927 0.38370425 0.08806062 0.07221524
 0.0091704  0.01958762 0.02596821 0.01394704 0.04726743 0.02327051
 0.00448392 0.00959256 0.00676185 0.00867913 0.01916081 0.0144949
 0.0143431  0.01081046 0.01712551 0.02069998]",0.487414,0.211971,0.507427,0.908184,True,2021-12-04 00:29:25.501417
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],,0.451160,0.417282,0.577728,0.644226,True,2021-12-04 00:29:28.675192
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,['spectral_indices_all'],,0.599695,0.556266,0.595699,0.663205,True,2021-12-04 00:29:28.764961
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,['spectral_indices_all'],"[0.02200923 0.03974978 0.01800195 0.01949436 0.01300414 0.01786752
 0.00959605 0.01342602 0.01658366 0.01874739 0.01606293 0.03042312
 0.03876581 0.02624176 0.24321232 0.08097531 0.03317662 0.05753988
 0.03906419 0.00768233 0.03176575 0.01309822 0.02364901 0.00895811
 0.04249676 0.03019974 0.02009479 0.06811326]",0.655175,0.250734,0.523792,0.931602,True,2021-12-04 00:29:31.659485
